"prov_cdc","log_mort_cum","log_mort1","day_first_peak","log_mort2","day_second_peak","n_peak","dist_peaks","rt","day_rt","HDI","HDI_low","education_years","perc_essalud","mob","mig_in_perc","mig_out_perc","dens_pop","perc_fem","perc_65_plus","med_ratio","enf_ratio","altitud","ide","ocup_perc","bed_ratio","med2_ratio","log_essalud","log_pop_dens","log_med_ratio","deaths","pop","mort_first_peak","mort_second_peak","log_mig_in","mort_cum"
"HUANCABAMBA",-6.25954003059898,-9.86080989851362,171,-10.2917646306769,302,2,131,1.36932844984896,80,0.264839997694202,"Low HDI",4.54787582414604,0.0569232562936655,-43,0.0313917559724714,0,2.73394525553672e-05,0.493229848370035,0.0732814377674191,0.000604837036303992,0.000894477307210129,1955,0.617393971317849,0.302096856548693,0,0,-2.86605129914549,-10.5071797504473,-7.41055149769876,224.45861431236,117386.99143469,5.21800719949909e-05,3.39112198036279e-05,-3.46120996918727,0.00191212511343083
"MORROPON",-4.83448828852483,-8.44343689695162,103,-8.68111188499281,432,3,329,1.999786923566,63,0.431884363464973,"High HDI",6.04305812009888,0.150752652335722,-54.25,0.0227712158806909,0.00108878060250681,3.93254002809938e-05,0.50094545002177,0.0915158300677987,0.000819314433966529,0.000980491043927157,135,0.698591643583196,0.324807491642007,0.000402941524901572,0.000201470762450786,-1.89211484926281,-10.1436399302798,-7.10704262353421,1183.90713577162,148904.980728051,0.00021530888273833,0.00016976220657278,-3.78225800197065,0.00795075577716114
"PAITA",-4.93034220922076,-8.20539405356322,104,-8.48171831179853,413,2,309,1.98942883030411,64,0.547656328525822,"High HDI",7.84856013945713,0.250739075539679,-52.6666666666667,0.00495376686766276,0.00272617678131206,8.17532496430486e-05,0.493394043442562,0.0533104426364111,0.000686556655834448,0.000874456372168086,71,0.695727144010335,0.338746753272618,0.000968406230334905,0.00062874135850102,-1.38334242022903,-9.41180499799166,-7.28382180763358,999.601290536973,138371.683083512,0.00027317606236441,0.00020722232405623,-5.30760700843635,0.00722403072840908
"PIURA",-5.07206472605432,-8.33326904192851,91,-8.55949444661714,428,3,337,2.95979925776251,57,0.56893675120806,"High HDI",8.97362065841594,0.271984596926642,-61.3333333333333,0.00223512995181388,0.00671346562229586,0.000141992622630261,0.493026156349975,0.0632082215811435,0.000420662806947794,0.000621646148045074,57,0.722399922078338,0.38783028216014,0.000752519021317721,0.00118486690623629,-1.30200984323579,-8.85973545502065,-7.77367897881628,5365.35747728442,855792.321199143,0.00024038493060761,0.00019171619191414,-6.10345590861859,0.00626946204631334
"SECHURA",-5.24957544583628,-9.03617014349306,145,-8.76607690557355,428,3,283,1.58146420245283,76,0.467311704001466,"High HDI",7.24272714493848,0.143223410839006,-61.5,0.00283661875226153,0.00167011528249273,1.31441630045862e-05,0.496545713223702,0.0518078929491534,0.000275361573896102,0.000646501086538675,12,0.692684437211181,0.327318651238874,NA,NA,-1.94334955430495,-11.2395327758617,-8.1974255097413,438.493189280507,83526.5417558886,0.00011902581644177,0.00015593412655399,-5.86514251630226,0.00524974672795661
"SULLANA",-4.97393607945384,-7.99861579875638,96,-8.71733205412632,436,2,340,2.646960879388,62,0.542190015191485,"High HDI",8.39197281721102,0.226409036326392,-84,0.00337979860549728,0.00187929410263374,6.21783337224667e-05,0.489667995823232,0.0678205699700176,0.00059066850938447,0.000940807058761862,76,0.725989823622227,0.370296339116788,0.000980387938256697,0.000794662272934777,-1.48541202034718,-9.6855039513372,-7.43425559574682,2271.45909100968,328441.413276231,0.00033592729721297,0.00016372341396003,-5.68993915543482,0.00691587296605408
"TALARA",-4.64197023457753,-8.31163628574932,104,-8.06016131314397,432,2,328,1.94040576846739,64,0.584521141963706,"High HDI",9.57821063765843,0.35463753035033,-52,0.00778381007912427,0.00299634754014567,4.57008771685967e-05,0.501695286810376,0.0615126050420168,0.000142316217042801,0.000217219489170591,23,0.750070425292864,0.39391590269045,0.000666639121937331,0.000936290901597375,-1.03665905239112,-9.99339306618712,-8.85745909560358,1286.8180730111,133505.516059957,0.00024564177420364,0.00031587584626562,-4.8557093332753,0.00963868843017088
"AZANGARO",-6.24047919967746,-9.88337949423992,188,-9.59960809482803,479,3,291,1.3769534980055,173,0.319102053124564,"Low HDI",6.34756734598317,0.0672784259728966,-6,0.0367256019973858,0.00060700346060601,2.28825243285898e-05,0.48565059317445,0.0657871604278451,0.000646812146860651,0.00133674510351201,3878,0.597920718179038,0.310098568841396,0.000388087288116391,0.000275973182660544,-2.69891565876209,-10.6851370684917,-7.34345465050468,225.983856287242,115953.295503212,5.10155793600902e-05,6.77552849348722e-05,-3.30428116502425,0.00194892137654666
"CARABAYA",-6.51913414688591,-9.96508029527823,189,-9.75161140445879,382,2,193,1.46239171037501,173,0.340435297006813,"Low HDI",5.92147600883278,0.0457434330760208,NA,0.0128306321647978,0,7.91756518422821e-06,0.519890661878921,0.0550120029856166,0.000538776966594767,0.000840492067887836,4311,0.575531890113107,0.355774638963403,0.000193959707974116,0.000463348191271499,-3.08470703688531,-11.7464268256369,-7.52620886379477,136.879054539305,92802.7794432548,4.70132869436329e-05,5.82008030938437e-05,-4.35591982917578,0.00147494563590093
"CHUCUITO",-6.48059332865575,-9.49019702527409,187,-9.35124893730846,361,2,174,1.48257699055671,173,0.345184028727735,"Low HDI",7.19735037435326,0.0480438641828273,-28,0.0186690674936159,0.000307820132769149,3.31583429950101e-05,0.505603370987986,0.0595750403442711,0.000450863820749912,0.00100871227693201,3878,0.586860357889686,0.316825414641598,0.000259819828906729,0.000137551674127092,-3.03564084822697,-10.3142161989394,-7.70434521361428,200.595276594895,130859.912205567,7.55892088327955e-05,8.68568725359831e-05,-3.98088726945597,0.00153290089542305
"EL COLLAO",-5.80324020152855,-9.13402743429234,183,-9.20973409114695,454,2,271,1.41558802436749,172,0.379336136556248,"Low HDI",6.8501574319071,0.0643570556373086,-9.5,0.00836028477203202,0.00222143548310537,1.27006909785251e-05,0.496579485961758,0.0880513812092224,0.000728135289719677,0.00186234602947533,3907,0.591194193532883,0.414639683902137,0.000378070246585217,0.000280052034507568,-2.74330870623712,-11.2738541582219,-7.22502368950621,215.514287480399,71415.2997858672,0.00010793002750431,0.00010006064646546,-4.78426278882549,0.00301776073371673
"HUANCANE",-5.84283881554928,-9.60323711754254,186,-9.54045445465195,362,3,176,1.31457668815385,173,0.317619644629901,"Low HDI",6.10312517031751,0.0564430799118836,NA,0.0713962546592267,0,1.84257080705924e-05,0.492400403728552,0.0477201211185656,0.000641405932071726,0.00194308267657023,3866,0.629384991927991,0.385276230960417,0.000565946410651523,0.000339567846390914,-2.87452258382155,-10.9017636907444,-7.3518480221173,153.756430650977,53008.5524625268,6.75098450895681e-05,7.18841721366913e-05,-2.63950986676558,0.00290059666805034
"LAMPA",-5.872379555221,-9.27169577004921,183,-9.14770164031004,471,3,288,1.33815583709376,173,0.430827933289682,"High HDI",7.14681679676042,0.119223614646564,NA,0.03146453786352,0,8.12326668666298e-06,0.487217314982539,0.0737642159517451,0.000710985451856375,0.00202523128710604,3881,0.582395347657442,0.433252555181869,0.000452445287544966,0.000323175205389261,-2.12675443452093,-11.720778183379,-7.24885858989446,130.710714638289,46414.4518201285,9.40488932419147e-05,0.00010646421482521,-3.45889414942971,0.00281616413665374
"MELGAR",-5.92850233833457,-9.45417077500701,196,-9.07423726677683,468,3,272,1.53069666269479,173,0.429420492644373,"High HDI",7.30861655899434,0.116714826178915,-26,0.0221610490111053,0.00255591577991938,1.05600405654743e-05,0.488839453095708,0.062764016297148,0.000723750686207088,0.00169357660572459,3937,0.654643255157929,0.361131047726809,0.000810600768551938,0.000318450301931119,-2.14802170252427,-11.4584334382661,-7.23106358095028,183.935333606111,69084.5631691649,7.83620522659433e-05,0.00011458000254448,-3.8094190801772,0.00266246647830305
"MOHO",-5.51660647374761,-8.99377077835727,197,-9.37922224287916,400,2,203,1.43900385483906,173,0.280311931726885,"Low HDI",5.42495952980476,0.0429301878195717,NA,0.0709583434464936,0,1.7929084340908e-05,0.484397431054023,0.0785417453721194,0.000488796182109897,0.000814660303516494,3902,0.67690933005226,0.429349567249049,NA,NA,-3.1481800217361,-10.9290863402007,-7.62356496087819,74.0087303883923,18412.5824411135,0.00012418095043641,8.44608670352798e-05,-2.64566228614489,0.00401946498407187
"PUNO",-5.26849263149743,-8.00788024306325,184,-8.68117455278169,466,3,282,1.70888823264408,171,0.542559077308547,"High HDI",9.48313628139396,0.219550420512634,-46.3333333333333,0.00947046189286085,0.00766517476630246,3.72800949006399e-05,0.491215431094585,0.0596831667828647,0.000826960207270667,0.00147107494157697,3848,0.710146123342496,0.40730841736309,0.00137965220509478,0.00101396125916604,-1.51617336663744,-10.1970510225321,-7.09775398106237,1239.62745543074,240640.357601713,0.00033282948936793,0.000169751568284,-4.65957759864825,0.00515136973608751
"SAN ANTONIO DE PUTINA",-6.53811466760278,-9.50828133991649,193,-9.69364741601165,479,3,286,1.35847601987338,173,0.499884882646757,"High HDI",7.1848972198429,0.0340874477335032,NA,0.013694171404215,0,1.9071188280744e-05,0.525862428275699,0.0608388790863748,0.00016731086724567,0.000435008254838741,3878,0.58567592576518,0.390138686645992,NA,NA,-3.37882606411551,-10.8673318287702,-8.6956569954423,86.4985301089696,59768.9807280514,7.42345160618178e-05,6.16740427828854e-05,-4.29078498162325,0.00144721440880074
"SAN ROMAN",-5.58023075691521,-8.52515768290482,183,-9.09135426059708,472,3,289,1.48566864791708,172,0.558649239045766,"High HDI",9.82288611153143,0.161640377727972,-28.1666666666667,0.000847911772676203,0.0310921451104852,0.000138842220156822,0.486457804490591,0.093585103421169,0.000514446701552037,0.00115990156933782,3877,0.714014676071376,0.415376449273591,0.00107043257776356,0.00100652615521051,-1.82238130192745,-8.88217237634068,-7.57241860076368,1180.3806011874,312957.5901921,0.00019841342820781,0.00011263542746722,-7.0727339692405,0.00377169507364515
"SANDIA",-6.1834147228091,-9.75992989756812,189,-9.81214832397208,414,2,225,1.34391325038876,173,0.407680405527594,"Low HDI",6.62646909986069,0.0346261479642111,NA,0.0278246617043286,0,4.72187960819184e-06,0.528136933987998,0.0647435897435897,0.000601799918964001,0.001253749831175,2206,0.555873162826842,0.44490645895612,0.000902699878446001,0.000250749966235,-3.36314616082318,-12.2633036155616,-7.41558552842437,123.431919390371,59820.5464400428,5.77186682123953e-05,5.47820307408543e-05,-3.58183253987005,0.00206336997463045
"YUNGUYO",-5.44742936650455,-8.98756756147962,182,-8.66104296144056,360,3,178,1.35445609564809,173,0.370515383968917,"Low HDI",5.99846542213719,0.0557946885405669,-40,0.0420873718048814,0,9.47089933438072e-05,0.492898015502618,0.0339474858974879,0.000608057444718882,0.00169749369984021,3850,0.718670284107939,0.378359251336438,0.000785407532761889,0.000380035902949301,-2.88607660157052,-9.26470159560962,-7.40524119901567,170.011428771647,39469.9550321199,0.00012495366598728,0.00017320356802523,-3.16800754041865,0.00430736312299558
"BELLAVISTA",-5.57248807851885,-9.07002314091103,142,-8.80800221969174,419,3,277,1.3574605574849,109,0.419522735202935,"Low HDI",5.81777054750123,0.0788436029291516,-14,0.0163190078705472,0,7.2578189660733e-06,0.520631850419084,0.048920051579626,0.000342157629895345,0.000461912800358716,330,0.619602692091194,0.385592972035189,0.000615883733811621,0.000410589155874414,-2.54028909848822,-11.8334311921583,-7.98023902095953,222.178967274454,58452.591006424,0.0001150638759325,0.00014953168920162,-4.11542472353998,0.00380101144276113
"EL DORADO",-5.79186627381535,-9.33398159320123,145,-9.46227417497084,425,2,280,1.33414002319989,109,0.330864304649706,"Low HDI",4.79956265413095,0.053221593382673,NA,0.0198755220091974,0,3.14361201786298e-05,0.51962977791385,0.0495749040295801,0.000442834963479813,0.00100867963903735,342,0.659642506972859,0.388415351465308,0.00118089323594617,0.000639650502804174,-2.93329107433412,-10.3675530020058,-7.72231340026546,124.066645427228,40647.1970021413,8.83696835681982e-05,7.77296191046021e-05,-3.91826635417295,0.00305228046649052
"HUALLAGA",-5.18521697339594,-8.74052423059057,169,-9.05035326813733,434,2,265,1.20410020198789,173,0.408309915985017,"Low HDI",6.07508912360292,0.101650548971134,NA,0.0284738414333028,0,1.05467119454864e-05,0.518293369357199,0.0670944500731735,0.000667081306279471,0.000902521767319285,317,0.659810757073883,0.372263885546673,0.00102024199783919,0.000627841229439503,-2.28621433832095,-11.4596964105544,-7.31259862100769,142.678663262636,25484.1498929336,0.00015997000475434,0.00011734957373041,-3.55876945763018,0.00559872170984989
"LAMAS",-5.81282903682617,-9.16985269278296,155,-9.49772131743817,426,3,271,1.58391343097492,109,0.364284623155073,"Low HDI",5.29547615178632,0.0805927307074251,-32,0.0252770432335852,0,1.74478683917038e-05,0.509853071181585,0.058905811129886,0.000362564015451593,0.00051967508881395,764,0.658149634247103,0.389114986912252,0.000447162285723632,0.000447162285723632,-2.51834682327107,-10.9562930719806,-7.92230950491127,247.318715190006,82744.0085653105,0.00010413184797397,7.50225879249806e-05,-3.6778586772407,0.00298896221585392
"MARISCAL CACERES",-5.07400312442395,-8.09665560141759,126,-9.20218294915626,437,2,311,1.64839698888605,97,0.446768919911036,"High HDI",6.67225382869544,0.123340451211587,-33.5,0.00597903353949721,0.00927036475328068,3.56049975167633e-06,0.521321941601728,0.054154539479861,0.000433532822852724,0.000729123383888673,299,0.673993024796187,0.38498299289618,0.00132030450596057,0.000768535458693466,-2.0928068511509,-12.5456096432683,-7.74354304868674,317.533199309673,50745.869379015,0.00030455599337888,0.00010081907852489,-5.11949633954948,0.00625732110209906
"MOYOBAMBA",-5.80504483333148,-9.18219716011105,174,-8.97150518955525,423,2,249,1.23949437629787,173,0.488253337000652,"High HDI",6.90423760381112,0.1715850120541,-39,0.00516344844910528,0.00987163014727497,3.66552647867343e-05,0.507074231326723,0.0491155607434677,0.000967259690697728,0.00101597061037315,895,0.714844407257999,0.39898378948681,0.00106468153004858,0.0010577228272378,-1.76267643808491,-10.21395348956,-6.94104354561996,432.885234453266,143704.944325482,0.0001028542973432,0.00012697692390444,-5.26615061861423,0.00301231969773295
"PICOTA",-5.47232071217188,-8.33246181047905,132,-9.13750841458217,425,2,293,1.52732644818948,108,0.43875531362626,"High HDI",6.07944032047868,0.0982365273153286,NA,0.0225943550272145,0,2.16392037206758e-05,0.519133496958702,0.0544232205741116,0.000460333515786313,0.000460333515786313,228,0.666073429860073,0.365339719903142,NA,NA,-2.32037716419701,-10.7410039013046,-7.68355929687347,191.66729347438,45619.0985010707,0.00024057905522478,0.00010755497835395,-3.79005518146039,0.00420147043172897
"RIOJA",-5.98986423233097,-9.40807073995653,177,-9.14986922103415,423,2,246,1.27561589819685,173,0.468398046922593,"High HDI",6.27262783446166,0.112351481916699,-40.75,0.0117895223604972,0.00953916924702812,5.06546890759242e-05,0.501676647593104,0.0440887994018847,0.000342730338056525,0.000365082316625429,850,0.711262296305389,0.359403700486606,0.000417236933286205,0.000350180997579493,-2.186123090258,-9.89047875355023,-7.97856660642908,336.078166260463,134216.30620985,8.20591080941907e-05,0.0001062336949708,-4.44054407750989,0.00250400398991012
"SAN MARTIN",-5.23461682804163,-7.77585552582217,129,-8.860271939996,431,2,302,2.02045410668871,107,0.607513016930018,"High HDI",9.30329937037525,0.273823765504027,-47.8333333333333,0.00380241390284392,0.0182151888595887,3.53424981461758e-05,0.502412126069731,0.0572011221078583,0.00131224477257932,0.00135819886967354,342,0.770445423887427,0.439601764978433,0.00151648520410917,0.00158286334435638,-1.29527057112166,-10.2504244046583,-6.63601604139528,1043.64565326624,195847.608137045,0.00041974821026724,0.00014191646615184,-5.57211917633729,0.00532886596468386
"TOCACHE",-5.60707283575571,-9.02664326138022,168,-9.50489340391733,432,2,264,1.42698905181502,109,0.505567200470222,"High HDI",7.18139631405493,0.139003372049457,-35.3333333333333,0.0126804084957567,0.00550499215170848,1.03372812039021e-05,0.528789751953074,0.0399295052213483,0.0005777541357859,0.000882679929672902,519,0.674340683901571,0.41520948096569,0.000593802861779952,0.000609851587774005,-1.97325708679709,-11.47975366312,-7.45636215040027,228.790846717638,62310.2419700214,0.00012016518003721,7.4486444368682e-05,-4.36769711473829,0.0036718016089187
"CANDARAVE",-4.73039502544578,-8.09012679797015,175,-8.41514962120567,392,2,217,1.27362221998977,173,0.367674453157097,"Low HDI",6.94233301061103,0.0811209439528024,NA,0.0534510005331481,0,2.83722296791683e-06,0.512747875354108,0.140462700661001,0.00122108462776693,0.00198426252012126,3427,0.691833353212712,0.501465418596124,0.000610542313883464,0.00274744041247559,-2.51181410270792,-12.7726848123753,-6.70801577604499,57.8042494157206,6551.55246252677,0.0003065508846388,0.00022148634434202,-2.92898992263767,0.00882298504764273
"JORGE BASADRE",-4.78965341920107,-8.41369817857032,168,-8.66816074462914,372,2,204,1.20374638654014,173,0.680273531494902,"High HDI",10.3224242833094,0.327763854079644,NA,0.0375334367122946,0,3.29620826448221e-06,0.584064250237768,0.0658353587657191,0.00055581607367717,0.00166744822103151,589,0.7995002972289,0.580469118665904,0.00344605965679845,0.00366838608626932,-1.1154618869658,-12.6227377608738,-7.49507312117989,74.8029718205843,8995.78158458244,0.00022180805247932,0.00017197511968141,-3.28252309762444,0.00831533881934023
"TACNA",-5.21496592510321,-8.23129483914166,183,-8.32614722547499,363,3,180,1.55160586075757,338,0.6078728410369,"High HDI",10.3555442079076,0.248812682993704,-33,0.000250049032579086,0.0139116476278278,3.9790673890533e-05,0.49175226395163,0.0610221113361603,0.00104175435159452,0.00141556032481373,583,0.777705207636733,0.488394915079927,0.00119495352094666,0.00201303708528706,-1.39105494275358,-10.1318779974906,-6.86684911047387,1773.71022322711,326372.526766595,0.00026619143192165,0.00024210301865363,-8.29385352901672,0.00543461865739569
"TARATA",-4.65847047145783,-8.49611532793423,197,-8.1142126433964,360,3,163,1.35480727325337,173,0.430831228039735,"High HDI",7.70361788027173,0.111421069904824,NA,0.0573067510766727,0,2.41469879455181e-06,0.539476930668641,0.170614359733531,0.00150309002479294,0.00270556204462729,3077,0.741027395260494,0.494721971097664,0.000300618004958588,0.00300618004958588,-2.19443883198696,-12.9339360013911,-6.50023227326988,63.0764129134211,6652.96145610278,0.00020426031412763,0.00029925555716294,-2.85933684236443,0.00948095270498838
"CONTRALMIRANTE VILLAR",-4.75851323069278,-8.54309075743964,112,-8.61316416728636,377,2,265,1.4689120731142,80,0.544228946249763,"High HDI",8.17318111896323,0.202023080210856,-69,0.013449212330325,0,9.32499486769006e-06,0.515461442427735,0.0660232401805435,0.000907644144997048,0.00110934284388528,11,0.706159254973205,0.40398354590619,0.00055467142194264,0.00105891816916322,-1.59937332963835,-11.5828121428163,-7.00465816697629,170.122147573432,19831.5607490186,0.00019488697994768,0.00018169807676579,-4.30883473745027,0.00857835395440829
"TUMBES",-4.91611000280179,-8.28660530183578,115,-8.38754884734189,417,2,302,1.81682878809616,63,0.590134727638241,"High HDI",9.36585997185352,0.257256617751449,-48.5,0.00186474031607561,0.00390101154648088,9.20829095826346e-05,0.502622575642284,0.0582833311067095,0.00107315572230792,0.00153307960329704,9,0.760804842904098,0.408560049912919,0.00120193440898488,0.00150855032964428,-1.35768117961752,-9.29282119562855,-6.83715169789724,1194.91181781451,163070.462526767,0.00025186802905978,0.00022768468485582,-6.28463347629138,0.00732757974252003
"ZARUMILLA",-5.35232143629007,-8.60799905731853,107,-8.80617392191473,416,2,309,1.51559383522542,76,0.509087359993274,"High HDI",8.20986463921996,0.120076160838588,-66.5,0.00254908607513722,0.00222046431313502,7.26775511897081e-05,0.500858799112574,0.0398625921419881,0.000384026998660428,0.00064004499776738,15,0.70080843792964,0.394658342453357,0.0008412019970657,0.000914349996810543,-2.11962906386534,-9.52947800804592,-7.86479769883658,259.044199160666,54683.6552462527,0.00018263899519496,0.00014980532772671,-5.97202038596009,0.00473714125352689
"ATALAYA",-5.84493555637097,-9.94978829801842,111,-9.53230076875274,445,2,334,1.3702514769104,80,0.326395408705732,"Low HDI",6.15023622392637,0.0718514313518774,-36,0.00698517710893343,0,1.32343296668661e-06,0.515495610761631,0.0332302661975335,0.000290821969999379,0.000387762626665838,256,0.489314119312462,0.349119995382452,0.000329598232665962,0.000310210101332671,-2.63315474526545,-13.5352814650798,-8.14279926495449,149.293461570665,51577.9464668094,4.77377390410803e-05,7.24726891282584e-05,-4.96396493098501,0.00289452124013382
"CORONEL PORTILLO",-4.85954870195486,-7.92382326913326,83,-8.28401627623006,413,2,330,3.1251133007187,57,0.523483840595505,"High HDI",8.92586616988869,0.19179890048104,-57.3333333333333,0.000983523003711748,0.00524498624964124,9.57842375897868e-06,0.501971243629518,0.0622649817046323,0.000885717904179618,0.0014807247171101,162,0.663976632633741,0.38685434517165,0.0011791459215152,0.000883000978093178,-1.65130784918197,-11.5559975140722,-7.02911205063066,2853.95414231278,368063.01245762,0.00036201559421177,0.0002525209667077,-6.92436953076787,0.00775398245875465
"PADRE ABAD",-5.59503722472377,-9.44556888000713,113,-9.3006877467015,421,2,308,1.5556355401249,77,0.438605303975358,"High HDI",6.5723317651163,0.0769461127655681,-7,0.0115143351253472,0,6.12138599271531e-06,0.524624508476761,0.0456552568813253,0.000614678865813259,0.000948361678683314,275,0.627815139346148,0.409927728027898,0.000526867599268508,0.000597116612504309,-2.56464993634013,-12.0037220176824,-7.39441059594501,211.605021904522,56940.3015893393,7.90390218479183e-05,9.13613763812078e-05,-4.46416248725082,0.00371626099613318
"PURUS",-4.67445889343784,-8.35845668216653,190,-8.1035579467946,420,3,230,NA,NA,0.348426822358967,"Low HDI",7.47042139432982,0.147202797202797,NA,0.00493501895003135,0,1.9982073105419e-07,0.512174284493806,0.036736437419906,0.00054331702606642,0.00081497553909963,228,0.449670015732,0.259040258738793,NA,NA,-1.91594407013152,-15.4258452170846,-7.51781756665667,34.3466968948667,3681.09207708779,0.00023440581743363,0.00030246108094772,-5.31139876617877,0.00933057260606186
