"dpt_cdc","prov_cdc","n","pob","y1","ylog","x1","sd","id","y__cascade","y_se__cascade","y_ranef__cascade"
"HUANCAVELICA","TAYACAJA",5,85745,5.83124380430346e-05,-9.74798171061821,54,130.842048007305,"6283",-9.74798171061821,130.842048007305,"6283"
"HUANUCO","AMBO",1,53311,1.87578548517192e-05,-10.8785810278579,54,230.278745926474,"6284",-10.8785810278579,230.278745926474,"6284"
"HUANUCO","DOS DE MAYO",2,34771,5.75191970320094e-05,-9.76165476398275,54,131.739617793677,"6285",-9.76165476398275,131.739617793677,"6285"
"HUANUCO","HUAMALIES",5,54319,9.20488226955577e-05,-9.29210564988711,54,104.172983986887,"6286",-9.29210564988711,104.172983986887,"6286"
"HUANUCO","HUANUCO",18,307532,5.85304943875759e-05,-9.74425561469254,54,130.598509928315,"6287",-9.74425561469254,130.598509928315,"6287"
"HUANUCO","LAURICOCHA",1,19746,5.06431682366049e-05,-9.88873356513142,54,140.381930415634,"6288",-9.88873356513142,140.381930415634,"6288"
"HUANUCO","LEONCIO PRADO",4,134705,2.96945176496789e-05,-10.421186152865,54,183.202679171654,"6289",-10.421186152865,183.202679171654,"6289"
"HUANUCO","PACHITEA",1,53114,1.88274277968144e-05,-10.8748984817001,54,229.855129986951,"6290",-10.8748984817001,229.855129986951,"6290"
"HUANUCO","PUERTO INCA",2,36378,5.49782835779867e-05,-9.8067550469353,54,134.744113396766,"6291",-9.8067550469353,134.744113396766,"6291"
"ICA","CHINCHA",52,262935,0.000197767509080191,-8.52791289730753,54,71.0906944611545,"6292",-8.52791289730753,71.0906944611545,"6292"
"ICA","ICA",55,444688,0.000123682222142266,-8.99698680946111,54,89.8816140268104,"6293",-8.99698680946111,89.8816140268104,"6293"
"ICA","NAZCA",12,78445,0.000152973420868124,-8.78459287671994,54,80.82581752868,"6294",-8.78459287671994,80.82581752868,"6294"
"ICA","PALPA",3,15383,0.000195020477150101,-8.54189335864088,54,71.5893757316467,"6295",-8.54189335864088,71.5893757316467,"6295"
"ICA","PISCO",24,173731,0.000138144602863047,-8.88648595728917,54,85.0503112667906,"6296",-8.88648595728917,85.0503112667906,"6296"
"JUNIN","CHANCHAMAYO",14,172048,8.13726401934344e-05,-9.41524329722642,54,110.78835268467,"6297",-9.41524329722642,110.78835268467,"6297"
"JUNIN","CHUPACA",12,57717,0.000207911014085971,-8.47791952732848,54,69.3356888090955,"6298",-8.47791952732848,69.3356888090955,"6298"
"JUNIN","CONCEPCION",3,60639,4.94731113639737e-05,-9.91206198082523,54,142.028961412203,"6299",-9.91206198082523,142.028961412203,"6299"
"JUNIN","HUANCAYO",48,580160,8.27357970215113e-05,-9.39865025882358,54,109.872997371284,"6300",-9.39865025882358,109.872997371284,"6300"
"JUNIN","JAUJA",8,90655,8.82466493850312e-05,-9.33424228425239,54,106.391016518529,"6301",-9.33424228425239,106.391016518529,"6301"
"JUNIN","JUNIN",1,24703,4.04809132494029e-05,-10.112212718906,54,156.978108520812,"6302",-10.112212718906,156.978108520812,"6302"
"JUNIN","SATIPO",9,234377,3.83996723227962e-05,-10.164860827803,54,161.165278653131,"6303",-10.164860827803,161.165278653131,"6303"
"JUNIN","TARMA",13,98074,0.000132552970206171,-8.9277740863295,54,86.8243439991961,"6304",-8.9277740863295,86.8243439991961,"6304"
"JUNIN","YAULI",7,43094,0.00016243560588481,-8.72461346705897,54,78.4378611430341,"6305",-8.72461346705897,78.4378611430341,"6305"
"LA LIBERTAD","ASCOPE",26,128750,0.000201941747572816,-8.50703621076406,54,70.3524849340377,"6306",-8.50703621076406,70.3524849340377,"6306"
"LA LIBERTAD","BOLIVAR",1,16687,5.99268891951819e-05,-9.72071794287982,54,129.070526425048,"6307",-9.72071794287982,129.070526425048,"6307"
"LA LIBERTAD","CHEPEN",18,88570,0.00020322908434007,-8.50068478637155,54,70.1294200719674,"6308",-8.50068478637155,70.1294200719674,"6308"
"LA LIBERTAD","JULCAN",2,32604,6.13421666053245e-05,-9.69741420598807,54,127.57534139677,"6309",-9.69741420598807,127.57534139677,"6309"
"LA LIBERTAD","OTUZCO",1,89724,1.11452900004458e-05,-11.3955611836062,54,298.204827739771,"6310",-11.3955611836062,298.204827739771,"6310"
"LA LIBERTAD","PACASMAYO",17,114635,0.000148296768002791,-8.81562100642509,54,82.0895318299461,"6311",-8.81562100642509,82.0895318299461,"6311"
"LA LIBERTAD","PATAZ",1,86834,1.15162263629454e-05,-11.3631076129035,54,293.404970456065,"6312",-11.3631076129035,293.404970456065,"6312"
"LA LIBERTAD","SANCHEZ CARRION",2,166399,1.2019303000619e-05,-11.3207110871765,54,287.250754566352,"6313",-11.3207110871765,287.250754566352,"6313"
"LA LIBERTAD","SANTIAGO DE CHUCO",2,58612,3.41227052480721e-05,-10.2826212380348,54,170.939658339065,"6314",-10.2826212380348,170.939658339065,"6314"
"LA LIBERTAD","TRUJILLO",156,1101428,0.000141634314725974,-8.86155627596956,54,83.996752550658,"6315",-8.86155627596956,83.996752550658,"6315"
"LA LIBERTAD","VIRU",10,102408,9.76486212014686e-05,-9.2331114645541,54,101.145060830886,"6316",-9.2331114645541,101.145060830886,"6316"
"LAMBAYEQUE","CHICLAYO",105,871464,0.00012048690479469,-9.02313986335879,54,91.0646716592586,"6317",-9.02313986335879,91.0646716592586,"6317"
"LAMBAYEQUE","FERREÑAFE",6,107975,5.55684186154202e-05,-9.79609756257757,54,134.028006425583,"6318",-9.79609756257757,134.028006425583,"6318"
"LAMBAYEQUE","LAMBAYEQUE",18,331346,5.43238789663977e-05,-9.81870754882525,54,135.551789064137,"6319",-9.81870754882525,135.551789064137,"6319"
"LIMA","BARRANCA",33,163008,0.000202444051825677,-8.50455315519616,54,70.2651945672425,"6320",-8.50455315519616,70.2651945672425,"6320"
"LIMA","CAJATAMBO",1,7517,0.000133031794598909,-8.92417098356241,54,86.6680662955631,"6321",-8.92417098356241,86.6680662955631,"6321"
"LIMA","CAÑETE",49,261442,0.000187422066844654,-8.58161402964056,54,73.025377288031,"6322",-8.58161402964056,73.025377288031,"6322"
"LIMA","CANTA",2,13407,0.000149175803684642,-8.80971493162582,54,81.8474759482718,"6323",-8.80971493162582,81.8474759482718,"6323"
"LIMA","HUARAL",49,206894,0.000236836254313803,-8.3477194221479,54,64.965717720345,"6324",-8.3477194221479,64.965717720345,"6324"
"LIMA","HUAROCHIRI",22,65822,0.000334234754337456,-8.0033678084179,54,54.6901655386917,"6325",-8.0033678084179,54.6901655386917,"6325"
"LIMA","HUAURA",42,254866,0.00016479247918514,-8.71021693777635,54,77.8752719228856,"6326",-8.71021693777635,77.8752719228856,"6326"
"LIMA","LIMA",2345,9612705,0.000243947983424021,-8.31814569862768,54,64.0121461734954,"6327",-8.31814569862768,64.0121461734954,"6327"
"LIMA","OYON",1,19470,5.13610683102209e-05,-9.8746849913141,54,139.399302629633,"6328",-9.8746849913141,139.399302629633,"6328"
"LIMA","YAUYOS",3,23339,0.000128540211662882,-8.95849110714565,54,88.1681294469054,"6329",-8.95849110714565,88.1681294469054,"6329"
"LORETO","ALTO AMAZONAS",14,143702,9.74238354372243e-05,-9.23541374381461,54,101.261559959331,"6330",-9.23541374381461,101.261559959331,"6330"
"LORETO","LORETO",4,71543,5.5910431488755e-05,-9.78997260799154,54,133.618176566903,"6331",-9.78997260799154,133.618176566903,"6331"
"LORETO","MARISCAL RAMON CASTILLA",2,59879,3.34006913943119e-05,-10.3039444807101,54,172.771902237255,"6332",-10.3039444807101,172.771902237255,"6332"
"LORETO","MAYNAS",41,553528,7.40703270656588e-05,-9.50914639254967,54,116.114084663262,"6333",-9.50914639254967,116.114084663262,"6333"
"LORETO","REQUENA",4,66103,6.05116257961061e-05,-9.71102383846864,54,128.446428584544,"6334",-9.71102383846864,128.446428584544,"6334"
"LORETO","UCAYALI",8,63786,0.000125419371021854,-8.98305046053154,54,89.2574803207945,"6335",-8.98305046053154,89.2574803207945,"6335"
"MADRE DE DIOS","MANU",3,22975,0.000130576713819369,-8.94278411832316,54,87.4784134205091,"6336",-8.94278411832316,87.4784134205091,"6336"
"MADRE DE DIOS","TAHUAMANU",1,13546,7.38225306363502e-05,-9.51249289641773,54,116.308535417176,"6337",-9.51249289641773,116.308535417176,"6337"
"MADRE DE DIOS","TAMBOPATA",17,137290,0.000123825478913249,-8.99583014952406,54,89.8296478240539,"6338",-8.99583014952406,89.8296478240539,"6338"
"MOQUEGUA","ILO",4,81454,4.91074717018194e-05,-9.91946508213804,54,142.555663012492,"6339",-9.91946508213804,142.555663012492,"6339"
"MOQUEGUA","MARISCAL NIETO",2,93899,2.12994813576289e-05,-10.752143871855,54,216.171470124753,"6340",-10.752143871855,216.171470124753,"6340"
"PASCO","DANIEL ALCIDES CARRION",2,45998,4.34801513109266e-05,-10.0409087564271,54,151.480117424302,"6341",-10.0409087564271,151.480117424302,"6341"
"PASCO","OXAPAMPA",14,96269,0.000145425838016392,-8.83515690624967,54,82.8953072453667,"6342",-8.83515690624967,82.8953072453667,"6342"
"PASCO","PASCO",4,129637,3.08553885079106e-05,-10.3829634703398,54,179.73467491106,"6343",-10.3829634703398,179.73467491106,"6343"
"PIURA","AYABACA",4,133814,2.98922384802786e-05,-10.4145719270993,54,182.597807971146,"6344",-10.4145719270993,182.597807971146,"6344"
"PIURA","HUANCABAMBA",4,123803,3.23093947642626e-05,-10.3370622153369,54,175.656627216243,"6345",-10.3370622153369,175.656627216243,"6345"
"PIURA","MORROPON",19,177394,0.000107106215542803,-9.14075633019866,54,96.5806262899078,"6346",-9.14075633019866,96.5806262899078,"6346"
"PIURA","PAITA",29,144844,0.000200215404158957,-8.51561741281294,54,70.6549878736078,"6347",-8.51561741281294,70.6549878736078,"6347"
"PIURA","PIURA",81,881242,9.19157280293041e-05,-9.29355103868643,54,104.248296429673,"6348",-9.29355103868643,104.248296429673,"6348"
"PIURA","SECHURA",12,85877,0.000139734736891135,-8.87504928341339,54,84.5653528296525,"6349",-8.87504928341339,84.5653528296525,"6349"
"PIURA","SULLANA",26,344989,7.53647217737377e-05,-9.49184527218486,54,115.113964821056,"6350",-9.49184527218486,115.113964821056,"6350"
"PIURA","TALARA",22,155991,0.000141033777589733,-8.86580234015859,54,84.1752697840141,"6351",-8.86580234015859,84.1752697840141,"6351"
"PUNO","AZANGARO",1,116527,8.58170209479348e-06,-11.6542929546457,54,339.38884224642,"6352",-11.6542929546457,339.38884224642,"6352"
"PUNO","CARABAYA",7,78417,8.92663580601145e-05,-9.32276625465886,54,105.782291398555,"6353",-9.32276625465886,105.782291398555,"6353"
"PUNO","CHUCUITO",1,94298,1.06046787842796e-05,-11.444829642512,54,305.642103567404,"6354",-11.444829642512,305.642103567404,"6354"
"PUNO","EL COLLAO",5,68311,7.31946538624819e-05,-9.52102288675909,54,116.805650101352,"6355",-9.52102288675909,116.805650101352,"6355"
"PUNO","HUANCANE",3,60157,4.98695081204182e-05,-9.90409757615434,54,141.464498000061,"6356",-9.90409757615434,141.464498000061,"6356"
"PUNO","LAMPA",3,43552,6.88831741366642e-05,-9.58164793619584,54,120.400534002057,"6357",-9.58164793619584,120.400534002057,"6357"
"PUNO","MELGAR",2,70587,2.83338291753439e-05,-10.4679309535291,54,187.534996644525,"6358",-10.4679309535291,187.534996644525,"6358"
"PUNO","PUNO",21,228999,9.17034572203372e-05,-9.29586060069471,54,104.368749917418,"6359",-9.29586060069471,104.368749917418,"6359"
"PUNO","SAN ANTONIO DE PUTINA",1,37712,2.65167585914298e-05,-10.5339695183231,54,193.830634391775,"6360",-10.5339695183231,193.830634391775,"6360"
"PUNO","SAN ROMAN",25,323437,7.72948054798925e-05,-9.46659089228364,54,113.669537641759,"6361",-9.46659089228364,113.669537641759,"6361"
"PUNO","SANDIA",4,57327,6.97751495804769e-05,-9.56880048580469,54,119.629592866251,"6362",-9.56880048580469,119.629592866251,"6362"
"PUNO","YUNGUYO",2,38429,5.20440292487444e-05,-9.8615008749467,54,138.483396485967,"6363",-9.8615008749467,138.483396485967,"6363"
"SAN MARTIN","BELLAVISTA",4,60819,6.57689208964304e-05,-9.62784383776816,54,123.213906095831,"6364",-9.62784383776816,123.213906095831,"6364"
"SAN MARTIN","LAMAS",6,90319,6.64312049513391e-05,-9.61783947297603,54,122.599106615327,"6365",-9.61783947297603,122.599106615327,"6365"
"SAN MARTIN","MARISCAL CACERES",2,70962,2.81840985316085e-05,-10.4732108005765,54,188.030728753208,"6366",-10.4732108005765,188.030728753208,"6366"
"SAN MARTIN","MOYOBAMBA",6,135453,4.42958074018294e-05,-10.0223655208714,54,150.082142433975,"6367",-10.0223655208714,150.082142433975,"6367"
"SAN MARTIN","PICOTA",2,44511,4.49327132618903e-05,-10.008121370927,54,149.017043522888,"6368",-10.008121370927,149.017043522888,"6368"
"SAN MARTIN","RIOJA",6,131248,4.57149823235402e-05,-9.99089939536972,54,147.739368499169,"6369",-9.99089939536972,147.739368499169,"6369"
"SAN MARTIN","SAN MARTIN",15,214538,6.99176835805312e-05,-9.56676272523961,54,119.507766706546,"6370",-9.56676272523961,119.507766706546,"6370"
"SAN MARTIN","TOCACHE",1,79159,1.26328023345419e-05,-11.2713290333652,54,280.245082981304,"6371",-11.2713290333652,280.245082981304,"6371"
"TACNA","TACNA",28,344291,8.1326552247953e-05,-9.4158091434534,54,110.819701704822,"6372",-9.4158091434534,110.819701704822,"6372"
"TACNA","TARATA",1,6932,0.000144258511252164,-8.84321069098764,54,83.2297907380551,"6373",-8.84321069098764,83.2297907380551,"6373"
"TUMBES","CONTRALMIRANTE VILLAR",2,23535,8.49798172933928e-05,-9.37192071510289,54,108.414338858645,"6374",-9.37192071510289,108.414338858645,"6374"
"TUMBES","TUMBES",39,173472,0.000224820143884892,-8.39976513482461,54,66.6785003523053,"6375",-8.39976513482461,66.6785003523053,"6375"
"TUMBES","ZARUMILLA",8,54514,0.000146751293245772,-8.82609009378184,54,82.5203596797067,"6376",-8.82609009378184,82.5203596797067,"6376"
"UCAYALI","CORONEL PORTILLO",78,449826,0.000173400381480839,-8.65933075984295,54,75.9188783373414,"6377",-8.65933075984295,75.9188783373414,"6377"
"UCAYALI","PADRE ABAD",3,75054,3.99712207210808e-05,-10.1248521690665,54,157.973308392809,"6378",-10.1248521690665,157.973308392809,"6378"
"AMAZONAS","BAGUA",3,84445,3.55260820652496e-05,-10.2424325460753,55,167.539018940906,"6379",-10.2424325460753,167.539018940906,"6379"
"AMAZONAS","CHACHAPOYAS",5,61379,8.14610860391991e-05,-9.4141582965154,55,110.728266263878,"6380",-9.4141582965154,110.728266263878,"6380"
"AMAZONAS","LUYA",2,48552,4.11929477673422e-05,-10.0948188288165,55,155.618798029914,"6381",-10.0948188288165,155.618798029914,"6381"
"AMAZONAS","RODRIGUEZ DE MENDOZA",1,32524,3.07465256426024e-05,-10.3864864349404,55,180.051553365629,"6382",-10.3864864349404,180.051553365629,"6382"
"AMAZONAS","UTCUBAMBA",6,120694,4.97124960644274e-05,-9.90724468042157,55,141.687274992358,"6383",-9.90724468042157,141.687274992358,"6383"
"ANCASH","AIJA",2,6763,0.0002957267484844,-8.12573658417482,55,58.1408370450868,"6384",-8.12573658417482,58.1408370450868,"6384"
"ANCASH","ASUNCION",1,8092,0.000123578843302027,-8.99782232551344,55,89.9191706367164,"6385",-8.99782232551344,89.9191706367164,"6385"
"ANCASH","BOLOGNESI",3,25592,0.000117224132541419,-9.05057008994915,55,92.3222380683966,"6386",-9.05057008994915,92.3222380683966,"6386"
"ANCASH","CARHUAZ",4,49800,8.03212851405622e-05,-9.42823167626269,55,111.510174530468,"6387",-9.42823167626269,111.510174530468,"6387"
"ANCASH","CARLOS FERMIN FITZCARRALD",2,19351,0.000103353831843316,-9.176385113924,55,98.316567876264,"6388",-9.176385113924,98.316567876264,"6388"
"ANCASH","CASMA",16,55308,0.000289289072105301,-8.14773850500057,55,58.7839731632036,"6389",-8.14773850500057,58.7839731632036,"6389"
"ANCASH","CORONGO",2,8115,0.000246457178065311,-8.30791663168302,55,63.6855897130797,"6390",-8.30791663168302,63.6855897130797,"6390"
"ANCASH","HUARAZ",24,181637,0.000132131669208366,-8.93095510395282,55,86.9625487622052,"6391",-8.93095510395282,86.9625487622052,"6391"
"ANCASH","HUARI",3,64695,4.63714351959193e-05,-9.97667273099054,55,146.692178215336,"6392",-9.97667273099054,146.692178215336,"6392"
"ANCASH","HUARMEY",12,32734,0.000366591311785911,-7.9109901761431,55,52.2215418078464,"6393",-7.9109901761431,52.2215418078464,"6393"
"ANCASH","HUAYLAS",9,57148,0.000157485826275635,-8.75554031938414,55,79.6602056774922,"6394",-8.75554031938414,79.6602056774922,"6394"
"ANCASH","OCROS",1,7579,0.000131943528169943,-8.9323789308732,55,87.0244806136449,"6395",-8.9323789308732,87.0244806136449,"6395"
"ANCASH","PALLASCA",2,25713,7.77816668611208e-05,-9.46031997474734,55,113.31368965816,"6396",-9.46031997474734,113.31368965816,"6396"
"ANCASH","POMABAMBA",1,27375,3.65296803652968e-05,-10.2146517072477,55,165.227919926175,"6397",-10.2146517072477,165.227919926175,"6397"
"ANCASH","RECUAY",6,18492,0.000324464633354964,-8.03302586336392,55,55.5072105249442,"6398",-8.03302586336392,55.5072105249442,"6398"
"ANCASH","SANTA",75,468829,0.000159973039210458,-8.73988035182726,55,79.0389031279572,"6399",-8.73988035182726,79.0389031279572,"6399"
"ANCASH","SIHUAS",5,29510,0.000169434090138936,-8.6824565296024,55,76.801814394366,"6400",-8.6824565296024,76.801814394366,"6400"
"APURIMAC","ABANCAY",12,117485,0.000102140698812614,-9.18818073233675,55,98.8981335312896,"6401",-9.18818073233675,98.8981335312896,"6401"
"APURIMAC","ANDAHUAYLAS",17,151896,0.000111918681202928,-9.09684490412344,55,94.4832388462225,"6402",-9.09684490412344,94.4832388462225,"6402"
"APURIMAC","ANTABAMBA",1,11783,8.48680302130188e-05,-9.37323548736395,55,108.485632372477,"6403",-9.37323548736395,108.485632372477,"6403"
"APURIMAC","AYMARAES",4,24868,0.000160849284220685,-8.73442124744472,55,78.8234564869191,"6404",-8.73442124744472,78.8234564869191,"6404"
"APURIMAC","CHINCHEROS",6,47855,0.000125378748302163,-8.98337414996918,55,89.2719273416551,"6405",-8.98337414996918,89.2719273416551,"6405"
"APURIMAC","COTABAMBAS",2,54762,3.65216756144772e-05,-10.2148702629521,55,165.245976664969,"6406",-10.2148702629521,165.245976664969,"6406"
"APURIMAC","GRAU",2,22087,9.05510028523566e-05,-9.30849355791941,55,105.030079331817,"6407",-9.30849355791941,105.030079331817,"6407"
"AREQUIPA","AREQUIPA",60,1165606,5.14753698934288e-05,-9.87246632708059,55,139.244748248093,"6408",-9.87246632708059,139.244748248093,"6408"
"AREQUIPA","CAMANA",7,63248,0.000110675436377435,-9.10800550157314,55,95.0119573751299,"6409",-9.10800550157314,95.0119573751299,"6409"
"AREQUIPA","CARAVELI",6,44179,0.000135811131985785,-8.90350932709502,55,85.7773223726656,"6410",-8.90350932709502,85.7773223726656,"6410"
"AREQUIPA","CASTILLA",1,37741,2.64963832436872e-05,-10.5347353197036,55,193.904866486326,"6411",-10.5347353197036,193.904866486326,"6411"
"AREQUIPA","CAYLLOMA",6,96625,6.20957309184994e-05,-9.68522419532543,55,126.800133857706,"6412",-9.68522419532543,126.800133857706,"6412"
"AREQUIPA","ISLAY",3,58026,5.17009616378865e-05,-9.86810184443319,55,138.941213917394,"6413",-9.86810184443319,138.941213917394,"6413"
"AYACUCHO","CANGALLO",3,33223,9.02988893236613e-05,-9.3112785768843,55,105.176436591515,"6414",-9.3112785768843,105.176436591515,"6414"
"AYACUCHO","HUAMANGA",33,305662,0.000107962389829289,-9.13280181403047,55,96.1972630857856,"6415",-9.13280181403047,96.1972630857856,"6415"
"AYACUCHO","HUANCA SANCOS",1,8711,0.000114797382619676,-9.07147115300631,55,93.2921135583619,"6416",-9.07147115300631,93.2921135583619,"6416"
"AYACUCHO","HUANTA",5,99310,5.03473970395731e-05,-9.89457940735056,55,140.792855982394,"6417",-9.89457940735056,140.792855982394,"6417"
"AYACUCHO","LA MAR",3,79071,3.79405850438214e-05,-10.1768569407045,55,162.134861993335,"6418",-10.1768569407045,162.134861993335,"6418"
"AYACUCHO","LUCANAS",9,54415,0.000165395571074152,-8.70656612438649,55,77.7332475457093,"6419",-8.70656612438649,77.7332475457093,"6419"
"AYACUCHO","PARINACOCHAS",5,29774,0.000167931752535769,-8.69135759323076,55,77.1443850580856,"6420",-8.69135759323076,77.1443850580856,"6420"
"AYACUCHO","PAUCAR DEL SARA SARA",1,9960,0.000100401606425703,-9.20533684625754,55,99.7501363941333,"6421",-9.20533684625754,99.7501363941333,"6421"
"AYACUCHO","SUCRE",4,9565,0.000418191322530058,-7.77933242434029,55,48.8945633894461,"6422",-7.77933242434029,48.8945633894461,"6422"
"AYACUCHO","VILCAS HUAMAN",3,17999,0.000166675926440358,-8.69885940435275,55,77.4342897236143,"6423",-8.69885940435275,77.4342897236143,"6423"
"CAJAMARCA","CAJABAMBA",7,82286,8.50691490654546e-05,-9.37087128987382,55,108.357467409337,"6424",-9.37087128987382,108.357467409337,"6424"
"CAJAMARCA","CAJAMARCA",73,379923,0.000192144197640048,-8.55674413136013,55,72.1229329885558,"6425",-8.55674413136013,72.1229329885558,"6425"
"CAJAMARCA","CELENDIN",3,85348,3.51502085579041e-05,-10.2530391121872,55,168.429885953275,"6426",-10.2530391121872,168.429885953275,"6426"
"CAJAMARCA","CHOTA",6,153317,3.91346034686304e-05,-10.1459514590083,55,159.648692526675,"6427",-10.1459514590083,159.648692526675,"6427"
"CAJAMARCA","CONTUMAZA",3,29445,0.000101884870096791,-9.19068608806674,55,99.022098662031,"6428",-9.19068608806674,99.022098662031,"6428"
"CAJAMARCA","CUTERVO",1,127579,7.83828059476873e-06,-11.7438138559328,55,354.925152055844,"6429",-11.7438138559328,354.925152055844,"6429"
"CAJAMARCA","HUALGAYOC",9,85607,0.000105131589706449,-9.1593470203557,55,97.4825619465695,"6430",-9.1593470203557,97.4825619465695,"6430"
"CAJAMARCA","JAEN",11,202868,5.42224500660528e-05,-9.82057297142222,55,135.678278729327,"6431",-9.82057297142222,135.678278729327,"6431"
"CAJAMARCA","SAN IGNACIO",2,145735,1.37235393007857e-05,-11.1891376725006,55,268.961658571159,"6432",-11.1891376725006,268.961658571159,"6432"
"CAJAMARCA","SAN MARCOS",6,51730,0.00011598685482312,-9.06117189855503,55,92.8129288207743,"6433",-9.06117189855503,92.8129288207743,"6433"
"CAJAMARCA","SAN MIGUEL",5,48059,0.000104038785659294,-9.16978607095341,55,97.9927048385422,"6434",-9.16978607095341,97.9927048385422,"6434"
"CAJAMARCA","SAN PABLO",3,22708,0.00013211203100229,-8.93110362861873,55,86.9690070437564,"6435",-8.93110362861873,86.9690070437564,"6435"
"CAJAMARCA","SANTA CRUZ",2,39106,5.11430471027464e-05,-9.87893061543713,55,139.695535462695,"6436",-9.87893061543713,139.695535462695,"6436"
"CALLAO","CALLAO",269,1129854,0.000238083858622441,-8.34246766730875,55,64.7953494900753,"6437",-8.34246766730875,64.7953494900753,"6437"
"CUSCO","ANTA",11,62937,0.00017477795255573,-8.65142224131427,55,75.6192681678777,"6438",-8.65142224131427,75.6192681678777,"6438"
"CUSCO","CALCA",4,72394,5.52531977788215e-05,-9.80177612669669,55,134.409090486265,"6439",-9.80177612669669,134.409090486265,"6439"
"CUSCO","CANAS",3,36149,8.29898475753133e-05,-9.39558803474191,55,109.7048982242,"6440",-9.39558803474191,109.7048982242,"6440"
"CUSCO","CANCHIS",10,107291,9.32044626296707e-05,-9.27964262028302,55,103.525846911454,"6441",-9.27964262028302,103.525846911454,"6441"
"CUSCO","CHUMBIVILCAS",1,73171,1.36666165557393e-05,-11.193263986691,55,269.517141552659,"6442",-11.193263986691,269.517141552659,"6442"
"CUSCO","CUSCO",60,495343,0.000121128187942496,-9.01783593758718,55,90.8234914716131,"6443",-9.01783593758718,90.8234914716131,"6443"
"CUSCO","ESPINAR",3,64358,4.66142515305013e-05,-9.97146126788557,55,146.310435353765,"6444",-9.97146126788557,146.310435353765,"6444"
"CUSCO","LA CONVENCION",14,173482,8.07000149871456e-05,-9.42353340695277,55,111.248529555059,"6445",-9.42353340695277,111.248529555059,"6445"
"CUSCO","PARURO",3,27951,0.000107330685843083,-9.13866470121347,55,96.4796736692876,"6446",-9.13866470121347,96.4796736692876,"6446"
"CUSCO","PAUCARTAMBO",5,48837,0.000102381391158343,-9.18582932554265,55,98.7819269853363,"6447",-9.18582932554265,98.7819269853363,"6447"
"CUSCO","QUISPICANCHI",8,100658,7.9477041069761e-05,-9.43878493548936,55,112.100127532495,"6448",-9.43878493548936,112.100127532495,"6448"
"CUSCO","URUBAMBA",3,69378,4.32413733460175e-05,-10.0464028746327,55,151.896814343259,"6449",-10.0464028746327,151.896814343259,"6449"
"HUANCAVELICA","ACOBAMBA",3,40223,7.45841931233374e-05,-9.50224209299155,55,115.713932541472,"6450",-9.50224209299155,115.713932541472,"6450"
"HUANCAVELICA","ANGARAES",5,52535,9.51746454744456e-05,-9.25874683228768,55,102.449850572576,"6451",-9.25874683228768,102.449850572576,"6451"
"HUANCAVELICA","CASTROVIRREYNA",1,14197,7.04374163555681e-05,-9.55936726048481,55,119.0666749904,"6452",-9.55936726048481,119.0666749904,"6452"
"HUANCAVELICA","HUANCAVELICA",15,121156,0.000123807322790452,-8.9959766686507,55,89.8362289458891,"6453",-8.9959766686507,89.8362289458891,"6453"
"HUANCAVELICA","HUAYTARA",1,17274,5.78904712284358e-05,-9.7552318500797,55,131.317220301036,"6454",-9.7552318500797,131.317220301036,"6454"
"HUANCAVELICA","TAYACAJA",10,85745,0.000116624876086069,-9.05569087869645,55,92.5589222804714,"6455",-9.05569087869645,92.5589222804714,"6455"
"HUANUCO","DOS DE MAYO",2,34771,5.75191970320094e-05,-9.76165476398275,55,131.739617793677,"6456",-9.76165476398275,131.739617793677,"6456"
"HUANUCO","HUACAYBAMBA",3,17023,0.000176232156494155,-8.64314108874255,55,75.3068081480327,"6457",-8.64314108874255,75.3068081480327,"6457"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8972121521993,55,232.433944759502,"6458",-10.8972121521993,232.433944759502,"6458"
"HUANUCO","HUANUCO",19,307532,6.1782188520219e-05,-9.69027816571902,55,127.120961111052,"6459",-9.69027816571902,127.120961111052,"6459"
"HUANUCO","LEONCIO PRADO",5,134705,3.71181470620987e-05,-10.1987140913828,55,163.91648260316,"6460",-10.1987140913828,163.91648260316,"6460"
"HUANUCO","PUERTO INCA",3,36378,8.246742536698e-05,-9.40189532123726,55,110.0514144428,"6461",-9.40189532123726,110.0514144428,"6461"
"ICA","CHINCHA",54,262935,0.000205373951737121,-8.49019128759927,55,69.7624321689136,"6462",-8.49019128759927,69.7624321689136,"6462"
"ICA","ICA",59,444688,0.000132677292843522,-8.92683732316607,55,86.7836865979546,"6463",-8.92683732316607,86.7836865979546,"6463"
"ICA","NAZCA",16,78445,0.000203964561157499,-8.49707413792586,55,70.0029279451829,"6464",-8.49707413792586,70.0029279451829,"6464"
"ICA","PALPA",2,15383,0.0001300136514334,-8.94710224764008,55,87.6674890110674,"6465",-8.94710224764008,87.6674890110674,"6465"
"ICA","PISCO",31,173731,0.000178436778698102,-8.63071593484193,55,74.8404090776862,"6466",-8.63071593484193,74.8404090776862,"6466"
"JUNIN","CHANCHAMAYO",19,172048,0.000110434297405375,-9.11018470140649,55,95.115538816886,"6467",-9.11018470140649,95.115538816886,"6467"
"JUNIN","CHUPACA",5,57717,8.6629589202488e-05,-9.35271544978912,55,107.378258299802,"6468",-9.35271544978912,107.378258299802,"6468"
