"dpt_cdc","prov_cdc","n","pob","y1","ylog","x1","sd","y_low","y_upp","id","y__cascade","y_se__cascade","y_ranef__cascade"
"HUANUCO","AMBO",2,53311,3.75157097034383e-05,-10.1893652751709,68,0.706603825192132,-11.5743087725474,-8.80442177779429,"4379",-10.1893652751709,0.706603825192132,"4379"
"HUANUCO","AMBO",2,53311,3.75157097034383e-05,-10.1893652751709,69,0.706603825192132,-11.5743087725474,-8.80442177779429,"4380",-10.1893652751709,0.706603825192132,"4380"
"HUANUCO","AMBO",3,53311,5.62735645551575e-05,-9.78436179117405,70,0.577067374773269,-10.9154138457297,-8.65330973661844,"4381",-9.78436179117405,0.577067374773269,"4381"
"HUANUCO","AMBO",2,53311,3.75157097034383e-05,-10.1893652751709,71,0.706603825192132,-11.5743087725474,-8.80442177779429,"4382",-10.1893652751709,0.706603825192132,"4382"
"HUANUCO","AMBO",2,53311,3.75157097034383e-05,-10.1893652751709,76,0.706603825192132,-11.5743087725474,-8.80442177779429,"4383",-10.1893652751709,0.706603825192132,"4383"
"HUANUCO","AMBO",1,53311,1.87578548517192e-05,-10.8811288606022,78,0.99860701246323,-12.8383986050301,-8.92385911617423,"4384",-10.8811288606022,0.99860701246323,"4384"
"HUANUCO","AMBO",1,53311,1.87578548517192e-05,-10.8811288606022,79,0.99860701246323,-12.8383986050301,-8.92385911617423,"4385",-10.8811288606022,0.99860701246323,"4385"
"HUANUCO","AMBO",1,53311,1.87578548517192e-05,-10.8811288606022,82,0.99860701246323,-12.8383986050301,-8.92385911617423,"4386",-10.8811288606022,0.99860701246323,"4386"
"HUANUCO","AMBO",1,53311,1.87578548517192e-05,-10.8811288606022,84,0.99860701246323,-12.8383986050301,-8.92385911617423,"4387",-10.8811288606022,0.99860701246323,"4387"
"HUANUCO","DOS DE MAYO",0,34771,0,-16.7717433995265,0,1,-18.7317433995265,-14.8117433995265,"4388",-16.7717433995265,1,"4388"
"HUANUCO","DOS DE MAYO",0,34771,0,-16.7717433995265,1,1,-18.7317433995265,-14.8117433995265,"4389",-16.7717433995265,1,"4389"
"HUANUCO","DOS DE MAYO",0,34771,0,-16.7717433995265,2,1,-18.7317433995265,-14.8117433995265,"4390",-16.7717433995265,1,"4390"
"HUANUCO","DOS DE MAYO",2,34771,5.75191970320094e-05,-9.76248791507539,12,0.706766934642978,-11.1477511069756,-8.37722472317515,"4391",-9.76248791507539,0.706766934642978,"4391"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,14,0.999082533876073,-12.412933788932,-8.49653025613781,"4392",-10.4547320225349,0.999082533876073,"4392"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,18,0.999082533876073,-12.412933788932,-8.49653025613781,"4393",-10.4547320225349,0.999082533876073,"4393"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,21,0.999082533876073,-12.412933788932,-8.49653025613781,"4394",-10.4547320225349,0.999082533876073,"4394"
"HUANUCO","DOS DE MAYO",2,34771,5.75191970320094e-05,-9.76248791507539,23,0.706766934642978,-11.1477511069756,-8.37722472317515,"4395",-9.76248791507539,0.706766934642978,"4395"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,24,0.999082533876073,-12.412933788932,-8.49653025613781,"4396",-10.4547320225349,0.999082533876073,"4396"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,25,0.999082533876073,-12.412933788932,-8.49653025613781,"4397",-10.4547320225349,0.999082533876073,"4397"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,26,0.999082533876073,-12.412933788932,-8.49653025613781,"4398",-10.4547320225349,0.999082533876073,"4398"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,27,0.999082533876073,-12.412933788932,-8.49653025613781,"4399",-10.4547320225349,0.999082533876073,"4399"
"HUANUCO","DOS DE MAYO",2,34771,5.75191970320094e-05,-9.76248791507539,28,0.706766934642978,-11.1477511069756,-8.37722472317515,"4400",-9.76248791507539,0.706766934642978,"4400"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,34,0.999082533876073,-12.412933788932,-8.49653025613781,"4401",-10.4547320225349,0.999082533876073,"4401"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,37,0.999082533876073,-12.412933788932,-8.49653025613781,"4402",-10.4547320225349,0.999082533876073,"4402"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,38,0.999082533876073,-12.412933788932,-8.49653025613781,"4403",-10.4547320225349,0.999082533876073,"4403"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,39,0.999082533876073,-12.412933788932,-8.49653025613781,"4404",-10.4547320225349,0.999082533876073,"4404"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,40,0.999082533876073,-12.412933788932,-8.49653025613781,"4405",-10.4547320225349,0.999082533876073,"4405"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,44,0.999082533876073,-12.412933788932,-8.49653025613781,"4406",-10.4547320225349,0.999082533876073,"4406"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,46,0.999082533876073,-12.412933788932,-8.49653025613781,"4407",-10.4547320225349,0.999082533876073,"4407"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,47,0.999082533876073,-12.412933788932,-8.49653025613781,"4408",-10.4547320225349,0.999082533876073,"4408"
"HUANUCO","DOS DE MAYO",2,34771,5.75191970320094e-05,-9.76248791507539,48,0.706766934642978,-11.1477511069756,-8.37722472317515,"4409",-9.76248791507539,0.706766934642978,"4409"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,49,0.999082533876073,-12.412933788932,-8.49653025613781,"4410",-10.4547320225349,0.999082533876073,"4410"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,50,0.999082533876073,-12.412933788932,-8.49653025613781,"4411",-10.4547320225349,0.999082533876073,"4411"
"HUANUCO","DOS DE MAYO",3,34771,8.62787955480141e-05,-9.35732401265634,51,0.577151401018325,-10.4885407586523,-8.22610726666042,"4412",-9.35732401265634,0.577151401018325,"4412"
"HUANUCO","DOS DE MAYO",5,34771,0.000143797992580024,-8.8467394187806,52,0.447100573382988,-9.72305654261126,-7.97042229494994,"4413",-8.8467394187806,0.447100573382988,"4413"
"HUANUCO","DOS DE MAYO",4,34771,0.000115038394064019,-9.06979257707777,53,0.499858234139285,-10.0495147159908,-8.09007043816477,"4414",-9.06979257707777,0.499858234139285,"4414"
"HUANUCO","DOS DE MAYO",2,34771,5.75191970320094e-05,-9.76248791507539,57,0.706766934642978,-11.1477511069756,-8.37722472317515,"4415",-9.76248791507539,0.706766934642978,"4415"
"HUANUCO","DOS DE MAYO",2,34771,5.75191970320094e-05,-9.76248791507539,58,0.706766934642978,-11.1477511069756,-8.37722472317515,"4416",-9.76248791507539,0.706766934642978,"4416"
"HUANUCO","DOS DE MAYO",6,34771,0.000172557591096028,-8.66447812853771,60,0.408151544685152,-9.46445515612061,-7.86450110095481,"4417",-8.66447812853771,0.408151544685152,"4417"
"HUANUCO","DOS DE MAYO",4,34771,0.000115038394064019,-9.06979257707777,61,0.499858234139285,-10.0495147159908,-8.09007043816477,"4418",-9.06979257707777,0.499858234139285,"4418"
"HUANUCO","DOS DE MAYO",7,34771,0.000201317189612033,-8.51037049847074,62,0.377877602762873,-9.25101059988598,-7.76973039705551,"4419",-8.51037049847074,0.377877602762873,"4419"
"HUANUCO","DOS DE MAYO",7,34771,0.000201317189612033,-8.51037049847074,63,0.377877602762873,-9.25101059988598,-7.76973039705551,"4420",-8.51037049847074,0.377877602762873,"4420"
"HUANUCO","DOS DE MAYO",7,34771,0.000201317189612033,-8.51037049847074,64,0.377877602762873,-9.25101059988598,-7.76973039705551,"4421",-8.51037049847074,0.377877602762873,"4421"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,65,0.999082533876073,-12.412933788932,-8.49653025613781,"4422",-10.4547320225349,0.999082533876073,"4422"
"HUANUCO","DOS DE MAYO",3,34771,8.62787955480141e-05,-9.35732401265634,66,0.577151401018325,-10.4885407586523,-8.22610726666042,"4423",-9.35732401265634,0.577151401018325,"4423"
"HUANUCO","DOS DE MAYO",4,34771,0.000115038394064019,-9.06979257707777,67,0.499858234139285,-10.0495147159908,-8.09007043816477,"4424",-9.06979257707777,0.499858234139285,"4424"
"HUANUCO","DOS DE MAYO",6,34771,0.000172557591096028,-8.66447812853771,68,0.408151544685152,-9.46445515612061,-7.86450110095481,"4425",-8.66447812853771,0.408151544685152,"4425"
"HUANUCO","DOS DE MAYO",4,34771,0.000115038394064019,-9.06979257707777,69,0.499858234139285,-10.0495147159908,-8.09007043816477,"4426",-9.06979257707777,0.499858234139285,"4426"
"HUANUCO","DOS DE MAYO",2,34771,5.75191970320094e-05,-9.76248791507539,73,0.706766934642978,-11.1477511069756,-8.37722472317515,"4427",-9.76248791507539,0.706766934642978,"4427"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,74,0.999082533876073,-12.412933788932,-8.49653025613781,"4428",-10.4547320225349,0.999082533876073,"4428"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,78,0.999082533876073,-12.412933788932,-8.49653025613781,"4429",-10.4547320225349,0.999082533876073,"4429"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,80,0.999082533876073,-12.412933788932,-8.49653025613781,"4430",-10.4547320225349,0.999082533876073,"4430"
"HUANUCO","DOS DE MAYO",1,34771,2.87595985160047e-05,-10.4547320225349,83,0.999082533876073,-12.412933788932,-8.49653025613781,"4431",-10.4547320225349,0.999082533876073,"4431"
"HUANUCO","HUACAYBAMBA",0,17023,0,-16.7717433995265,0,1,-18.7317433995265,-14.8117433995265,"4432",-16.7717433995265,1,"4432"
"HUANUCO","HUACAYBAMBA",0,17023,0,-16.7717433995265,1,1,-18.7317433995265,-14.8117433995265,"4433",-16.7717433995265,1,"4433"
"HUANUCO","HUACAYBAMBA",0,17023,0,-16.7717433995265,2,1,-18.7317433995265,-14.8117433995265,"4434",-16.7717433995265,1,"4434"
"HUANUCO","HUACAYBAMBA",1,17023,5.87440521647183e-05,-9.74143559883258,15,0.999528186950193,-11.700510845255,-7.7823603524102,"4435",-9.74143559883258,0.999528186950193,"4435"
"HUANUCO","HUACAYBAMBA",1,17023,5.87440521647183e-05,-9.74143559883258,28,0.999528186950193,-11.700510845255,-7.7823603524102,"4436",-9.74143559883258,0.999528186950193,"4436"
"HUANUCO","HUACAYBAMBA",2,17023,0.000117488104329437,-9.04873084584923,31,0.706908758763661,-10.434272013026,-7.66318967867245,"4437",-9.04873084584923,0.706908758763661,"4437"
"HUANUCO","HUACAYBAMBA",1,17023,5.87440521647183e-05,-9.74143559883258,37,0.999528186950193,-11.700510845255,-7.7823603524102,"4438",-9.74143559883258,0.999528186950193,"4438"
"HUANUCO","HUACAYBAMBA",1,17023,5.87440521647183e-05,-9.74143559883258,41,0.999528186950193,-11.700510845255,-7.7823603524102,"4439",-9.74143559883258,0.999528186950193,"4439"
"HUANUCO","HUACAYBAMBA",2,17023,0.000117488104329437,-9.04873084584923,56,0.706908758763661,-10.434272013026,-7.66318967867245,"4440",-9.04873084584923,0.706908758763661,"4440"
"HUANUCO","HUACAYBAMBA",3,17023,0.000176232156494155,-8.64341325710888,58,0.577214202685288,-9.77475309437204,-7.51207341984571,"4441",-8.64341325710888,0.577214202685288,"4441"
"HUANUCO","HUACAYBAMBA",1,17023,5.87440521647183e-05,-9.74143559883258,59,0.999528186950193,-11.700510845255,-7.7823603524102,"4442",-9.74143559883258,0.999528186950193,"4442"
"HUANUCO","HUACAYBAMBA",3,17023,0.000176232156494155,-8.64341325710888,60,0.577214202685288,-9.77475309437204,-7.51207341984571,"4443",-8.64341325710888,0.577214202685288,"4443"
"HUANUCO","HUACAYBAMBA",1,17023,5.87440521647183e-05,-9.74143559883258,61,0.999528186950193,-11.700510845255,-7.7823603524102,"4444",-9.74143559883258,0.999528186950193,"4444"
"HUANUCO","HUACAYBAMBA",2,17023,0.000117488104329437,-9.04873084584923,62,0.706908758763661,-10.434272013026,-7.66318967867245,"4445",-9.04873084584923,0.706908758763661,"4445"
"HUANUCO","HUACAYBAMBA",2,17023,0.000117488104329437,-9.04873084584923,64,0.706908758763661,-10.434272013026,-7.66318967867245,"4446",-9.04873084584923,0.706908758763661,"4446"
"HUANUCO","HUACAYBAMBA",1,17023,5.87440521647183e-05,-9.74143559883258,65,0.999528186950193,-11.700510845255,-7.7823603524102,"4447",-9.74143559883258,0.999528186950193,"4447"
"HUANUCO","HUACAYBAMBA",1,17023,5.87440521647183e-05,-9.74143559883258,66,0.999528186950193,-11.700510845255,-7.7823603524102,"4448",-9.74143559883258,0.999528186950193,"4448"
"HUANUCO","HUACAYBAMBA",3,17023,0.000176232156494155,-8.64341325710888,67,0.577214202685288,-9.77475309437204,-7.51207341984571,"4449",-8.64341325710888,0.577214202685288,"4449"
"HUANUCO","HUACAYBAMBA",2,17023,0.000117488104329437,-9.04873084584923,68,0.706908758763661,-10.434272013026,-7.66318967867245,"4450",-9.04873084584923,0.706908758763661,"4450"
"HUANUCO","HUAMALIES",0,54319,0,-16.7717433995265,0,1,-18.7317433995265,-14.8117433995265,"4451",-16.7717433995265,1,"4451"
"HUANUCO","HUAMALIES",0,54319,0,-16.7717433995265,1,1,-18.7317433995265,-14.8117433995265,"4452",-16.7717433995265,1,"4452"
"HUANUCO","HUAMALIES",0,54319,0,-16.7717433995265,2,1,-18.7317433995265,-14.8117433995265,"4453",-16.7717433995265,1,"4453"
"HUANUCO","HUAMALIES",2,54319,3.68195290782231e-05,-10.2080704812942,14,0.706594822247629,-11.5929963328996,-8.82314462968888,"4454",-10.2080704812942,0.706594822247629,"4454"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,15,0.99858108089186,-12.8570268796807,-8.94258904258466,"4455",-10.8998079611327,0.99858108089186,"4455"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,19,0.99858108089186,-12.8570268796807,-8.94258904258466,"4456",-10.8998079611327,0.99858108089186,"4456"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,21,0.99858108089186,-12.8570268796807,-8.94258904258466,"4457",-10.8998079611327,0.99858108089186,"4457"
"HUANUCO","HUAMALIES",2,54319,3.68195290782231e-05,-10.2080704812942,25,0.706594822247629,-11.5929963328996,-8.82314462968888,"4458",-10.2080704812942,0.706594822247629,"4458"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,27,0.99858108089186,-12.8570268796807,-8.94258904258466,"4459",-10.8998079611327,0.99858108089186,"4459"
"HUANUCO","HUAMALIES",2,54319,3.68195290782231e-05,-10.2080704812942,30,0.706594822247629,-11.5929963328996,-8.82314462968888,"4460",-10.2080704812942,0.706594822247629,"4460"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,31,0.99858108089186,-12.8570268796807,-8.94258904258466,"4461",-10.8998079611327,0.99858108089186,"4461"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,34,0.99858108089186,-12.8570268796807,-8.94258904258466,"4462",-10.8998079611327,0.99858108089186,"4462"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,37,0.99858108089186,-12.8570268796807,-8.94258904258466,"4463",-10.8998079611327,0.99858108089186,"4463"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,38,0.99858108089186,-12.8570268796807,-8.94258904258466,"4464",-10.8998079611327,0.99858108089186,"4464"
"HUANUCO","HUAMALIES",3,54319,5.52292936173346e-05,-9.80307571538516,41,0.577062638151681,-10.9341184861625,-8.67203294460786,"4465",-9.80307571538516,0.577062638151681,"4465"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,43,0.99858108089186,-12.8570268796807,-8.94258904258466,"4466",-10.8998079611327,0.99858108089186,"4466"
"HUANUCO","HUAMALIES",3,54319,5.52292936173346e-05,-9.80307571538516,44,0.577062638151681,-10.9341184861625,-8.67203294460786,"4467",-9.80307571538516,0.577062638151681,"4467"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,47,0.99858108089186,-12.8570268796807,-8.94258904258466,"4468",-10.8998079611327,0.99858108089186,"4468"
"HUANUCO","HUAMALIES",2,54319,3.68195290782231e-05,-10.2080704812942,48,0.706594822247629,-11.5929963328996,-8.82314462968888,"4469",-10.2080704812942,0.706594822247629,"4469"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,49,0.99858108089186,-12.8570268796807,-8.94258904258466,"4470",-10.8998079611327,0.99858108089186,"4470"
"HUANUCO","HUAMALIES",3,54319,5.52292936173346e-05,-9.80307571538516,50,0.577062638151681,-10.9341184861625,-8.67203294460786,"4471",-9.80307571538516,0.577062638151681,"4471"
"HUANUCO","HUAMALIES",4,54319,7.36390581564462e-05,-9.51562889701711,51,0.499805090927305,-10.4952468752346,-8.53601091879959,"4472",-9.51562889701711,0.499805090927305,"4472"
"HUANUCO","HUAMALIES",6,54319,0.000110458587234669,-9.11039909835019,52,0.408129649979719,-9.91033321231044,-8.31046498438994,"4473",-9.11039909835019,0.408129649979719,"4473"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,53,0.99858108089186,-12.8570268796807,-8.94258904258466,"4474",-10.8998079611327,0.99858108089186,"4474"
"HUANUCO","HUAMALIES",3,54319,5.52292936173346e-05,-9.80307571538516,54,0.577062638151681,-10.9341184861625,-8.67203294460786,"4475",-9.80307571538516,0.577062638151681,"4475"
"HUANUCO","HUAMALIES",4,54319,7.36390581564462e-05,-9.51562889701711,55,0.499805090927305,-10.4952468752346,-8.53601091879959,"4476",-9.51562889701711,0.499805090927305,"4476"
"HUANUCO","HUAMALIES",2,54319,3.68195290782231e-05,-10.2080704812942,56,0.706594822247629,-11.5929963328996,-8.82314462968888,"4477",-10.2080704812942,0.706594822247629,"4477"
"HUANUCO","HUAMALIES",5,54319,9.20488226955577e-05,-9.29262652472307,57,0.447066705365472,-10.1688772672394,-8.41637578220675,"4478",-9.29262652472307,0.447066705365472,"4478"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,58,0.99858108089186,-12.8570268796807,-8.94258904258466,"4479",-10.8998079611327,0.99858108089186,"4479"
"HUANUCO","HUAMALIES",5,54319,9.20488226955577e-05,-9.29262652472307,59,0.447066705365472,-10.1688772672394,-8.41637578220675,"4480",-9.29262652472307,0.447066705365472,"4480"
"HUANUCO","HUAMALIES",2,54319,3.68195290782231e-05,-10.2080704812942,60,0.706594822247629,-11.5929963328996,-8.82314462968888,"4481",-10.2080704812942,0.706594822247629,"4481"
"HUANUCO","HUAMALIES",9,54319,0.000165687880852004,-8.70509089396989,61,0.333253403757453,-9.35826756533449,-8.05191422260528,"4482",-8.70509089396989,0.333253403757453,"4482"
"HUANUCO","HUAMALIES",5,54319,9.20488226955577e-05,-9.29262652472307,62,0.447066705365472,-10.1688772672394,-8.41637578220675,"4483",-9.29262652472307,0.447066705365472,"4483"
"HUANUCO","HUAMALIES",5,54319,9.20488226955577e-05,-9.29262652472307,63,0.447066705365472,-10.1688772672394,-8.41637578220675,"4484",-9.29262652472307,0.447066705365472,"4484"
"HUANUCO","HUAMALIES",4,54319,7.36390581564462e-05,-9.51562889701711,64,0.499805090927305,-10.4952468752346,-8.53601091879959,"4485",-9.51562889701711,0.499805090927305,"4485"
"HUANUCO","HUAMALIES",3,54319,5.52292936173346e-05,-9.80307571538516,65,0.577062638151681,-10.9341184861625,-8.67203294460786,"4486",-9.80307571538516,0.577062638151681,"4486"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,68,0.99858108089186,-12.8570268796807,-8.94258904258466,"4487",-10.8998079611327,0.99858108089186,"4487"
"HUANUCO","HUAMALIES",2,54319,3.68195290782231e-05,-10.2080704812942,69,0.706594822247629,-11.5929963328996,-8.82314462968888,"4488",-10.2080704812942,0.706594822247629,"4488"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,70,0.99858108089186,-12.8570268796807,-8.94258904258466,"4489",-10.8998079611327,0.99858108089186,"4489"
"HUANUCO","HUAMALIES",3,54319,5.52292936173346e-05,-9.80307571538516,71,0.577062638151681,-10.9341184861625,-8.67203294460786,"4490",-9.80307571538516,0.577062638151681,"4490"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,72,0.99858108089186,-12.8570268796807,-8.94258904258466,"4491",-10.8998079611327,0.99858108089186,"4491"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,75,0.99858108089186,-12.8570268796807,-8.94258904258466,"4492",-10.8998079611327,0.99858108089186,"4492"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,77,0.99858108089186,-12.8570268796807,-8.94258904258466,"4493",-10.8998079611327,0.99858108089186,"4493"
"HUANUCO","HUAMALIES",1,54319,1.84097645391115e-05,-10.8998079611327,82,0.99858108089186,-12.8570268796807,-8.94258904258466,"4494",-10.8998079611327,0.99858108089186,"4494"
"HUANUCO","HUANUCO",0,307532,0,-16.7717433995265,0,1,-18.7317433995265,-14.8117433995265,"4495",-16.7717433995265,1,"4495"
"HUANUCO","HUANUCO",0,307532,0,-16.7717433995265,1,1,-18.7317433995265,-14.8117433995265,"4496",-16.7717433995265,1,"4496"
"HUANUCO","HUANUCO",0,307532,0,-16.7717433995265,2,1,-18.7317433995265,-14.8117433995265,"4497",-16.7717433995265,1,"4497"
"HUANUCO","HUANUCO",1,307532,3.25169413264311e-06,-12.6204648938327,7,0.992094992346329,-14.5649710788315,-10.6759587088339,"4498",-12.6204648938327,0.992094992346329,"4498"
"HUANUCO","HUANUCO",2,307532,6.50338826528621e-06,-11.9352209993584,11,0.704293581229467,-13.3156364185682,-10.5548055801486,"4499",-11.9352209993584,0.704293581229467,"4499"
"HUANUCO","HUANUCO",6,307532,1.95101647958586e-05,-10.8419124838554,12,0.407701189251143,-11.6410068147876,-10.0428181529231,"4500",-10.8419124838554,0.407701189251143,"4500"
"HUANUCO","HUANUCO",3,307532,9.75508239792932e-06,-11.5324042615857,13,0.575814346291527,-12.6610003803171,-10.4038081428543,"4501",-11.5324042615857,0.575814346291527,"4501"
"HUANUCO","HUANUCO",11,307532,3.57686354590742e-05,-10.2369860164803,14,0.301286959268822,-10.8275084566472,-9.64646357631342,"4502",-10.2369860164803,0.301286959268822,"4502"
"HUANUCO","HUANUCO",11,307532,3.57686354590742e-05,-10.2369860164803,15,0.301286959268822,-10.8275084566472,-9.64646357631342,"4503",-10.2369860164803,0.301286959268822,"4503"
"HUANUCO","HUANUCO",15,307532,4.87754119896466e-05,-9.92721838484202,16,0.25805502675242,-10.4330062372768,-9.42143053240728,"4504",-9.92721838484202,0.25805502675242,"4504"
"HUANUCO","HUANUCO",13,307532,4.22720237243604e-05,-10.0701553538947,17,0.277173754066981,-10.613415911866,-9.52689479592341,"4505",-10.0701553538947,0.277173754066981,"4505"
"HUANUCO","HUANUCO",19,307532,6.1782188520219e-05,-9.69105389974118,18,0.229312132126251,-10.1405056787086,-9.24160212077373,"4506",-9.69105389974118,0.229312132126251,"4506"
"HUANUCO","HUANUCO",17,307532,5.52788002549328e-05,-9.80218057587201,19,0.242414891967576,-10.2773137641285,-9.32704738761556,"4507",-9.80218057587201,0.242414891967576,"4507"
"HUANUCO","HUANUCO",26,307532,8.45440474487208e-05,-9.37762284155941,20,0.196047541210394,-9.76187602233179,-8.99336966078704,"4508",-9.37762284155941,0.196047541210394,"4508"
"HUANUCO","HUANUCO",38,307532,0.000123564377040438,-8.99832740412976,21,0.162177263492932,-9.3161948405759,-8.68045996768361,"4509",-8.99832740412976,0.162177263492932,"4509"
"HUANUCO","HUANUCO",41,307532,0.000133319459438367,-8.92237228592694,22,0.156132892378811,-9.22839275498941,-8.61635181686447,"4510",-8.92237228592694,0.156132892378811,"4510"
"HUANUCO","HUANUCO",34,307532,0.000110557600509866,-9.10950353770651,23,0.171448773816724,-9.44554313438729,-8.77346394102574,"4511",-9.10950353770651,0.171448773816724,"4511"
"HUANUCO","HUANUCO",23,307532,7.47889650507915e-05,-9.50014496810594,24,0.208434142538207,-9.90867588748083,-9.09161404873106,"4512",-9.50014496810594,0.208434142538207,"4512"
"HUANUCO","HUANUCO",53,307532,0.000172339789030085,-8.66574074422056,25,0.137328001353604,-8.93490362687363,-8.3965778615675,"4513",-8.66574074422056,0.137328001353604,"4513"
"HUANUCO","HUANUCO",44,307532,0.000143074541836297,-8.85178130978164,26,0.150717489284568,-9.1471875887794,-8.55637503078389,"4514",-8.85178130978164,0.150717489284568,"4514"
"HUANUCO","HUANUCO",28,307532,9.1047435714007e-05,-9.30355878873955,27,0.188919671958936,-9.67384134577907,-8.93327623170004,"4515",-9.30355878873955,0.188919671958936,"4515"
"HUANUCO","HUANUCO",38,307532,0.000123564377040438,-8.99832740412976,28,0.162177263492932,-9.3161948405759,-8.68045996768361,"4516",-8.99832740412976,0.162177263492932,"4516"
"HUANUCO","HUANUCO",22,307532,7.15372709181484e-05,-9.54456514025779,29,0.213115621048634,-9.96227175751312,-9.12685852300247,"4517",-9.54456514025779,0.213115621048634,"4517"
"HUANUCO","HUANUCO",13,307532,4.22720237243604e-05,-10.0701553538947,30,0.277173754066981,-10.613415911866,-9.52689479592341,"4518",-10.0701553538947,0.277173754066981,"4518"
"HUANUCO","HUANUCO",11,307532,3.57686354590742e-05,-10.2369860164803,31,0.301286959268822,-10.8275084566472,-9.64646357631342,"4519",-10.2369860164803,0.301286959268822,"4519"
"HUANUCO","HUANUCO",16,307532,5.20271061222897e-05,-9.86274644542754,32,0.249868617201925,-10.3524889351433,-9.37300395571176,"4520",-9.86274644542754,0.249868617201925,"4520"
"HUANUCO","HUANUCO",11,307532,3.57686354590742e-05,-10.2369860164803,33,0.301286959268822,-10.8275084566472,-9.64646357631342,"4521",-10.2369860164803,0.301286959268822,"4521"
"HUANUCO","HUANUCO",9,307532,2.9265247193788e-05,-10.4373340792641,34,0.333032621232265,-11.0900780168793,-9.78459014164884,"4522",-10.4373340792641,0.333032621232265,"4522"
"HUANUCO","HUANUCO",9,307532,2.9265247193788e-05,-10.4373340792641,35,0.333032621232265,-11.0900780168793,-9.78459014164884,"4523",-10.4373340792641,0.333032621232265,"4523"
"HUANUCO","HUANUCO",9,307532,2.9265247193788e-05,-10.4373340792641,36,0.333032621232265,-11.0900780168793,-9.78459014164884,"4524",-10.4373340792641,0.333032621232265,"4524"
"HUANUCO","HUANUCO",6,307532,1.95101647958586e-05,-10.8419124838554,37,0.407701189251143,-11.6410068147876,-10.0428181529231,"4525",-10.8419124838554,0.407701189251143,"4525"
"HUANUCO","HUANUCO",8,307532,2.60135530611449e-05,-10.5548953653201,38,0.353195848875829,-11.2471592291167,-9.86263150152343,"4526",-10.5548953653201,0.353195848875829,"4526"
"HUANUCO","HUANUCO",6,307532,1.95101647958586e-05,-10.8419124838554,39,0.407701189251143,-11.6410068147876,-10.0428181529231,"4527",-10.8419124838554,0.407701189251143,"4527"
