dpt_cdc,prov_cdc,n,pob,y1,ylog,x1,sd,y_low,y_upp,id
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,33,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,34,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,2,30120,6.640106241699867e-5,-9.619014469702483,35,0.7068065059743945,-11.004355221412297,-8.23367371799267,1
LA LIBERTAD,GRAN CHIMU,2,30120,6.640106241699867e-5,-9.619014469702483,40,0.7068065059743945,-11.004355221412297,-8.23367371799267,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,42,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,43,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,44,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,47,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,50,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,3,30120,9.960159362549801e-5,-9.213810304024207,53,0.5771708139565283,-10.345065099379003,-8.082555508669412,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,56,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,58,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,2,30120,6.640106241699867e-5,-9.619014469702483,60,0.7068065059743945,-11.004355221412297,-8.23367371799267,1
LA LIBERTAD,GRAN CHIMU,2,30120,6.640106241699867e-5,-9.619014469702483,61,0.7068065059743945,-11.004355221412297,-8.23367371799267,1
LA LIBERTAD,GRAN CHIMU,2,30120,6.640106241699867e-5,-9.619014469702483,62,0.7068065059743945,-11.004355221412297,-8.23367371799267,1
LA LIBERTAD,GRAN CHIMU,3,30120,9.960159362549801e-5,-9.213810304024207,64,0.5771708139565283,-10.345065099379003,-8.082555508669412,1
LA LIBERTAD,GRAN CHIMU,2,30120,6.640106241699867e-5,-9.619014469702483,65,0.7068065059743945,-11.004355221412297,-8.23367371799267,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,66,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,2,30120,6.640106241699867e-5,-9.619014469702483,67,0.7068065059743945,-11.004355221412297,-8.23367371799267,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,68,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,69,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,GRAN CHIMU,1,30120,3.3200531208499335e-5,-10.311379231269896,79,0.9992009675253398,-12.269813127619562,-8.35294533492023,1
LA LIBERTAD,JULCAN,0,32604,0,-16.771743399526496,0,1,-18.731743399526497,-14.811743399526495,1
LA LIBERTAD,JULCAN,0,32604,0,-16.771743399526496,1,1,-18.731743399526497,-14.811743399526495,1
LA LIBERTAD,JULCAN,0,32604,0,-16.771743399526496,2,1,-18.731743399526497,-14.811743399526495,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,24,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,27,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,30,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,2,32604,6.13421666053245e-5,-9.698195497648683,31,0.7067854822798056,-11.083495042917102,-8.312895952380265,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,32,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,43,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,47,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,49,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,50,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,2,32604,6.13421666053245e-5,-9.698195497648683,51,0.7067854822798056,-11.083495042917102,-8.312895952380265,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,55,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,2,32604,6.13421666053245e-5,-9.698195497648683,57,0.7067854822798056,-11.083495042917102,-8.312895952380265,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,58,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,2,32604,6.13421666053245e-5,-9.698195497648683,59,0.7067854822798056,-11.083495042917102,-8.312895952380265,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,60,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,3,32604,9.201324990798675e-5,-9.293012836728437,62,0.5771605821000858,-10.424247577644605,-8.161778095812268,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,63,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,3,32604,9.201324990798675e-5,-9.293012836728437,64,0.5771605821000858,-10.424247577644605,-8.161778095812268,1
LA LIBERTAD,JULCAN,2,32604,6.13421666053245e-5,-9.698195497648683,66,0.7067854822798056,-11.083495042917102,-8.312895952380265,1
LA LIBERTAD,JULCAN,2,32604,6.13421666053245e-5,-9.698195497648683,67,0.7067854822798056,-11.083495042917102,-8.312895952380265,1
LA LIBERTAD,JULCAN,2,32604,6.13421666053245e-5,-9.698195497648683,69,0.7067854822798056,-11.083495042917102,-8.312895952380265,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,71,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,JULCAN,1,32604,3.067108330266225e-5,-10.390495814988133,76,0.9991377880205574,-12.348805879508426,-8.432185750467841,1
LA LIBERTAD,OTUZCO,0,89724,0,-16.771743399526496,0,1,-18.731743399526497,-14.811743399526495,1
LA LIBERTAD,OTUZCO,0,89724,0,-16.771743399526496,1,1,-18.731743399526497,-14.811743399526495,1
LA LIBERTAD,OTUZCO,0,89724,0,-16.771743399526496,2,1,-18.731743399526497,-14.811743399526495,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,7,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,8,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,2,89724,2.2290580000891622e-5,-10.709015634258554,10,0.7062753243435704,-12.093315269971953,-9.324715998545155,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,15,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,2,89724,2.2290580000891622e-5,-10.709015634258554,16,0.7062753243435704,-12.093315269971953,-9.324715998545155,1
LA LIBERTAD,OTUZCO,4,89724,4.4581160001783245e-5,-10.017033152630548,17,0.4996974187903263,-10.996440093459587,-9.03762621180151,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,18,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,19,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,20,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,21,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,4,89724,4.4581160001783245e-5,-10.017033152630548,22,0.4996974187903263,-10.996440093459587,-9.03762621180151,1
LA LIBERTAD,OTUZCO,2,89724,2.2290580000891622e-5,-10.709015634258554,23,0.7062753243435704,-12.093315269971953,-9.324715998545155,1
LA LIBERTAD,OTUZCO,5,89724,5.572645000222906e-5,-9.794122703974079,24,0.446992562407226,-10.670228126292242,-8.918017281655915,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,25,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,26,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,27,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,4,89724,4.4581160001783245e-5,-10.017033152630548,28,0.4996974187903263,-10.996440093459587,-9.03762621180151,1
LA LIBERTAD,OTUZCO,2,89724,2.2290580000891622e-5,-10.709015634258554,29,0.7062753243435704,-12.093315269971953,-9.324715998545155,1
LA LIBERTAD,OTUZCO,6,89724,6.687174000267486e-5,-9.611956579144564,30,0.4080759545388842,-10.411785450040778,-8.812127708248351,1
LA LIBERTAD,OTUZCO,5,89724,5.572645000222906e-5,-9.794122703974079,31,0.446992562407226,-10.670228126292242,-8.918017281655915,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,32,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,33,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,2,89724,2.2290580000891622e-5,-10.709015634258554,34,0.7062753243435704,-12.093315269971953,-9.324715998545155,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,35,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,36,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,4,89724,4.4581160001783245e-5,-10.017033152630548,37,0.4996974187903263,-10.996440093459587,-9.03762621180151,1
LA LIBERTAD,OTUZCO,2,89724,2.2290580000891622e-5,-10.709015634258554,38,0.7062753243435704,-12.093315269971953,-9.324715998545155,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,39,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,2,89724,2.2290580000891622e-5,-10.709015634258554,41,0.7062753243435704,-12.093315269971953,-9.324715998545155,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,43,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,2,89724,2.2290580000891622e-5,-10.709015634258554,44,0.7062753243435704,-12.093315269971953,-9.324715998545155,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,45,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,46,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,48,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,49,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,50,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,5,89724,5.572645000222906e-5,-9.794122703974079,52,0.446992562407226,-10.670228126292242,-8.918017281655915,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,53,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,4,89724,4.4581160001783245e-5,-10.017033152630548,54,0.4996974187903263,-10.996440093459587,-9.03762621180151,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,55,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,4,89724,4.4581160001783245e-5,-10.017033152630548,56,0.4996974187903263,-10.996440093459587,-9.03762621180151,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,57,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,58,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,59,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,60,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,8,89724,8.916232000356649e-5,-9.324468830628224,61,0.3534345429544414,-10.01720053481893,-8.631737126437518,1
LA LIBERTAD,OTUZCO,7,89724,7.801703000312068e-5,-9.457916936942194,62,0.37782379117240844,-10.198451567640115,-8.717382306244273,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,63,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,64,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,6,89724,6.687174000267486e-5,-9.611956579144564,65,0.4080759545388842,-10.411785450040778,-8.812127708248351,1
LA LIBERTAD,OTUZCO,5,89724,5.572645000222906e-5,-9.794122703974079,66,0.446992562407226,-10.670228126292242,-8.918017281655915,1
LA LIBERTAD,OTUZCO,4,89724,4.4581160001783245e-5,-10.017033152630548,67,0.4996974187903263,-10.996440093459587,-9.03762621180151,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,68,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,7,89724,7.801703000312068e-5,-9.457916936942194,69,0.37782379117240844,-10.198451567640115,-8.717382306244273,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,70,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,72,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,2,89724,2.2290580000891622e-5,-10.709015634258554,73,0.7062753243435704,-12.093315269971953,-9.324715998545155,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,75,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,3,89724,3.343587000133743e-5,-10.304326841360671,76,0.5768920554396487,-11.435035270022382,-9.17361841269896,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,81,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,82,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,OTUZCO,1,89724,1.1145290000445811e-5,-11.399837478642706,83,0.997669076075829,-13.355268867751331,-9.44440608953408,1
LA LIBERTAD,PACASMAYO,0,114635,0,-16.771743399526496,0,1,-18.731743399526497,-14.811743399526495,1
LA LIBERTAD,PACASMAYO,0,114635,0,-16.771743399526496,1,1,-18.731743399526497,-14.811743399526495,1
LA LIBERTAD,PACASMAYO,0,114635,0,-16.771743399526496,2,1,-18.731743399526497,-14.811743399526495,1
LA LIBERTAD,PACASMAYO,1,114635,8.723339294281851e-6,-11.643563471512676,7,0.9970275511816714,-13.597737471828752,-9.6893894711966,1
LA LIBERTAD,PACASMAYO,2,114635,1.7446678588563703e-5,-10.953384360739948,10,0.7060488915273466,-12.337240188133547,-9.569528533346348,1
LA LIBERTAD,PACASMAYO,1,114635,8.723339294281851e-6,-11.643563471512676,11,0.9970275511816714,-13.597737471828752,-9.6893894711966,1
LA LIBERTAD,PACASMAYO,3,114635,2.6170017882845553e-5,-10.548910570113776,12,0.5767698015623953,-11.679379381176071,-9.41844175905148,1
LA LIBERTAD,PACASMAYO,6,114635,5.2340035765691106e-5,-9.8567556907214,13,0.4080348976707293,-10.656504090156028,-9.057007291286771,1
LA LIBERTAD,PACASMAYO,3,114635,2.6170017882845553e-5,-10.548910570113776,14,0.5767698015623953,-11.679379381176071,-9.41844175905148,1
LA LIBERTAD,PACASMAYO,6,114635,5.2340035765691106e-5,-9.8567556907214,15,0.4080348976707293,-10.656504090156028,-9.057007291286771,1
LA LIBERTAD,PACASMAYO,9,114635,7.851005364853665e-5,-9.451621568603475,16,0.33320987853871364,-10.104712930539353,-8.798530206667596,1
LA LIBERTAD,PACASMAYO,19,114635,1.6574344659135517e-4,-8.704755691471611,17,0.22936072825610848,-9.154302718853584,-8.255208664089638,1
LA LIBERTAD,PACASMAYO,16,114635,1.3957342870850962e-4,-8.876547126335298,18,0.2499359790270913,-9.366421645228398,-8.386672607442199,1
LA LIBERTAD,PACASMAYO,12,114635,1.0468007153138221e-4,-9.164105030237778,19,0.2885883279814645,-9.729738153081449,-8.598471907394106,1
LA LIBERTAD,PACASMAYO,10,114635,8.723339294281851e-5,-9.346327263291935,20,0.31611973265883037,-9.965921939303241,-8.726732587280628,1
LA LIBERTAD,PACASMAYO,16,114635,1.3957342870850962e-4,-8.876547126335298,21,0.2499359790270913,-9.366421645228398,-8.386672607442199,1
LA LIBERTAD,PACASMAYO,12,114635,1.0468007153138221e-4,-9.164105030237778,22,0.2885883279814645,-9.729738153081449,-8.598471907394106,1
LA LIBERTAD,PACASMAYO,20,114635,1.7446678588563702e-4,-8.6534780835519,23,0.22355396305898365,-9.091643851147508,-8.215312315956291,1
LA LIBERTAD,PACASMAYO,26,114635,2.2680682165132814e-4,-8.391182601117508,24,0.19607140691492575,-8.775482558670763,-8.0068826435642535,1
LA LIBERTAD,PACASMAYO,25,114635,2.1808348235704628e-4,-8.430394143059694,25,0.1999543414004897,-8.822304652204654,-8.038483633914733,1
LA LIBERTAD,PACASMAYO,24,114635,2.0936014306276442e-4,-8.471206202196177,26,0.20407742163377535,-8.871197948598377,-8.071214455793976,1
LA LIBERTAD,PACASMAYO,17,114635,1.4829676800279148e-4,-8.815944418216354,27,0.24247511457884666,-9.291195642790893,-8.340693193641815,1
LA LIBERTAD,PACASMAYO,15,114635,1.3085008941422777e-4,-8.941060812529551,28,0.25813068986486515,-9.446996964664686,-8.435124660394417,1
LA LIBERTAD,PACASMAYO,11,114635,9.595673223710037e-5,-9.251071258849992,29,0.301415188579238,-9.841845028465299,-8.660297489234685,1
LA LIBERTAD,PACASMAYO,10,114635,8.723339294281851e-5,-9.346327263291935,30,0.31611973265883037,-9.965921939303241,-8.726732587280628,1
LA LIBERTAD,PACASMAYO,12,114635,1.0468007153138221e-4,-9.164105030237778,31,0.2885883279814645,-9.729738153081449,-8.598471907394106,1
LA LIBERTAD,PACASMAYO,3,114635,2.6170017882845553e-5,-10.548910570113776,32,0.5767698015623953,-11.679379381176071,-9.41844175905148,1
LA LIBERTAD,PACASMAYO,2,114635,1.7446678588563703e-5,-10.953384360739948,33,0.7060488915273466,-12.337240188133547,-9.569528533346348,1
LA LIBERTAD,PACASMAYO,2,114635,1.7446678588563703e-5,-10.953384360739948,34,0.7060488915273466,-12.337240188133547,-9.569528533346348,1
LA LIBERTAD,PACASMAYO,4,114635,3.4893357177127406e-5,-10.261724525163084,35,0.49961901860657926,-11.24097780163198,-9.282471248694188,1
LA LIBERTAD,PACASMAYO,2,114635,1.7446678588563703e-5,-10.953384360739948,36,0.7060488915273466,-12.337240188133547,-9.569528533346348,1
LA LIBERTAD,PACASMAYO,2,114635,1.7446678588563703e-5,-10.953384360739948,37,0.7060488915273466,-12.337240188133547,-9.569528533346348,1
LA LIBERTAD,PACASMAYO,3,114635,2.6170017882845553e-5,-10.548910570113776,38,0.5767698015623953,-11.679379381176071,-9.41844175905148,1
LA LIBERTAD,PACASMAYO,3,114635,2.6170017882845553e-5,-10.548910570113776,39,0.5767698015623953,-11.679379381176071,-9.41844175905148,1
LA LIBERTAD,PACASMAYO,3,114635,2.6170017882845553e-5,-10.548910570113776,40,0.5767698015623953,-11.679379381176071,-9.41844175905148,1
LA LIBERTAD,PACASMAYO,2,114635,1.7446678588563703e-5,-10.953384360739948,41,0.7060488915273466,-12.337240188133547,-9.569528533346348,1
LA LIBERTAD,PACASMAYO,2,114635,1.7446678588563703e-5,-10.953384360739948,42,0.7060488915273466,-12.337240188133547,-9.569528533346348,1
LA LIBERTAD,PACASMAYO,3,114635,2.6170017882845553e-5,-10.548910570113776,43,0.5767698015623953,-11.679379381176071,-9.41844175905148,1
LA LIBERTAD,PACASMAYO,6,114635,5.2340035765691106e-5,-9.8567556907214,44,0.4080348976707293,-10.656504090156028,-9.057007291286771,1
LA LIBERTAD,PACASMAYO,6,114635,5.2340035765691106e-5,-9.8567556907214,45,0.4080348976707293,-10.656504090156028,-9.057007291286771,1
LA LIBERTAD,PACASMAYO,6,114635,5.2340035765691106e-5,-9.8567556907214,46,0.4080348976707293,-10.656504090156028,-9.057007291286771,1
LA LIBERTAD,PACASMAYO,11,114635,9.595673223710037e-5,-9.251071258849992,47,0.301415188579238,-9.841845028465299,-8.660297489234685,1
LA LIBERTAD,PACASMAYO,6,114635,5.2340035765691106e-5,-9.8567556907214,48,0.4080348976707293,-10.656504090156028,-9.057007291286771,1
LA LIBERTAD,PACASMAYO,10,114635,8.723339294281851e-5,-9.346327263291935,49,0.31611973265883037,-9.965921939303241,-8.726732587280628,1
LA LIBERTAD,PACASMAYO,12,114635,1.0468007153138221e-4,-9.164105030237778,50,0.2885883279814645,-9.729738153081449,-8.598471907394106,1
LA LIBERTAD,PACASMAYO,13,114635,1.1340341082566407e-4,-9.084100526629609,51,0.277270783926159,-9.62755126312488,-8.540649790134337,1
LA LIBERTAD,PACASMAYO,16,114635,1.3957342870850962e-4,-8.876547126335298,52,0.2499359790270913,-9.366421645228398,-8.386672607442199,1
LA LIBERTAD,PACASMAYO,16,114635,1.3957342870850962e-4,-8.876547126335298,53,0.2499359790270913,-9.366421645228398,-8.386672607442199,1
LA LIBERTAD,PACASMAYO,7,114635,6.106337505997296e-5,-9.70274684861853,54,0.3777920535203639,-10.443219273518443,-8.962274423718616,1
LA LIBERTAD,PACASMAYO,21,114635,1.8319012517991888e-4,-8.60470211211302,55,0.21816692530626947,-9.032309285713309,-8.177094938512733,1
LA LIBERTAD,PACASMAYO,12,114635,1.0468007153138221e-4,-9.164105030237778,56,0.2885883279814645,-9.729738153081449,-8.598471907394106,1
LA LIBERTAD,PACASMAYO,17,114635,1.4829676800279148e-4,-8.815944418216354,57,0.24247511457884666,-9.291195642790893,-8.340693193641815,1
LA LIBERTAD,PACASMAYO,22,114635,1.9191346447420074e-4,-8.558194999135248,58,0.2131513684288443,-8.975971681255782,-8.140418317014714,1
LA LIBERTAD,PACASMAYO,11,114635,9.595673223710037e-5,-9.251071258849992,59,0.301415188579238,-9.841845028465299,-8.660297489234685,1
LA LIBERTAD,PACASMAYO,25,114635,2.1808348235704628e-4,-8.430394143059694,60,0.1999543414004897,-8.822304652204654,-8.038483633914733,1
LA LIBERTAD,PACASMAYO,28,114635,2.442535002398918e-4,-8.317091006335666,61,0.18893903390492153,-8.687411512789312,-7.946770499882019,1
LA LIBERTAD,PACASMAYO,16,114635,1.3957342870850962e-4,-8.876547126335298,62,0.2499359790270913,-9.366421645228398,-8.386672607442199,1
LA LIBERTAD,PACASMAYO,24,114635,2.0936014306276442e-4,-8.471206202196177,63,0.20407742163377535,-8.871197948598377,-8.071214455793976,1
LA LIBERTAD,PACASMAYO,23,114635,2.0063680376848257e-4,-8.513755017396747,64,0.20846646934618443,-8.922349297315268,-8.105160737478226,1
LA LIBERTAD,PACASMAYO,18,114635,1.570201072970733e-4,-8.758805483621769,65,0.2356447219269195,-9.22066913859853,-8.296941828645007,1
LA LIBERTAD,PACASMAYO,12,114635,1.0468007153138221e-4,-9.164105030237778,66,0.2885883279814645,-9.729738153081449,-8.598471907394106,1
LA LIBERTAD,PACASMAYO,6,114635,5.2340035765691106e-5,-9.8567556907214,67,0.4080348976707293,-10.656504090156028,-9.057007291286771,1
LA LIBERTAD,PACASMAYO,17,114635,1.4829676800279148e-4,-8.815944418216354,68,0.24247511457884666,-9.291195642790893,-8.340693193641815,1
LA LIBERTAD,PACASMAYO,12,114635,1.0468007153138221e-4,-9.164105030237778,69,0.2885883279814645,-9.729738153081449,-8.598471907394106,1
LA LIBERTAD,PACASMAYO,6,114635,5.2340035765691106e-5,-9.8567556907214,70,0.4080348976707293,-10.656504090156028,-9.057007291286771,1
LA LIBERTAD,PACASMAYO,1,114635,8.723339294281851e-6,-11.643563471512676,71,0.9970275511816714,-13.597737471828752,-9.6893894711966,1
LA LIBERTAD,PACASMAYO,1,114635,8.723339294281851e-6,-11.643563471512676,72,0.9970275511816714,-13.597737471828752,-9.6893894711966,1
LA LIBERTAD,PACASMAYO,5,114635,4.3616696471409256e-5,-10.038878708493279,73,0.4469374156224735,-10.914876043113328,-9.16288137387323,1
LA LIBERTAD,PACASMAYO,2,114635,1.7446678588563703e-5,-10.953384360739948,74,0.7060488915273466,-12.337240188133547,-9.569528533346348,1
LA LIBERTAD,PACASMAYO,2,114635,1.7446678588563703e-5,-10.953384360739948,77,0.7060488915273466,-12.337240188133547,-9.569528533346348,1
LA LIBERTAD,PACASMAYO,2,114635,1.7446678588563703e-5,-10.953384360739948,78,0.7060488915273466,-12.337240188133547,-9.569528533346348,1
LA LIBERTAD,PACASMAYO,1,114635,8.723339294281851e-6,-11.643563471512676,79,0.9970275511816714,-13.597737471828752,-9.6893894711966,1
LA LIBERTAD,PACASMAYO,4,114635,3.4893357177127406e-5,-10.261724525163084,81,0.49961901860657926,-11.24097780163198,-9.282471248694188,1
LA LIBERTAD,PACASMAYO,1,114635,8.723339294281851e-6,-11.643563471512676,82,0.9970275511816714,-13.597737471828752,-9.6893894711966,1
LA LIBERTAD,PACASMAYO,3,114635,2.6170017882845553e-5,-10.548910570113776,84,0.5767698015623953,-11.679379381176071,-9.41844175905148,1
LA LIBERTAD,PACASMAYO,1,114635,8.723339294281851e-6,-11.643563471512676,85,0.9970275511816714,-13.597737471828752,-9.6893894711966,1
LA LIBERTAD,PATAZ,0,86834,0,-16.771743399526496,0,1,-18.731743399526497,-14.811743399526495,1
